"Latest: Time (s)","Latest: Intensity (%)","Latest: Angle (rad)","Latest: Velocity (rad/s)","Latest: Acceleration (rad/s²)"
23.95,3.73992919922,-7.80162175641,-0.00969627362219,0.517134593184
24,3.73992919922,-7.80162175641,0,0.188538653765
24.05,3.73992919922,-7.80162175641,0,0.037707730753
24.1,3.70941162109,-7.80162175641,0,0.005386818679
24.15,3.73992919922,-7.80162175641,0,0
24.2,3.73992919922,-7.80162175641,0,0
24.25,3.70941162109,-7.80162175641,0,0
24.3,3.70941162109,-7.80162175641,0,-0.00538681867899
24.35,3.70941162109,-7.80162175641,0,-0.048481368111
24.4,3.70941162109,-7.80162175641,0,-0.263954115271
24.45,3.67889404297,-7.80162175641,-0.00969627362219,-0.888825082034
24.5,3.73992919922,-7.80162175641,-0.0581776417331,-2.0254438233
24.55,3.83148193359,-7.80162175641,-0.213318019688,-3.00584482288
24.6,4.56390380859,-7.81907504893,-0.436332312999,-2.51564432309
24.65,5.81359863281,-7.85398163397,-0.504206228354,-1.21203420277
24.7,7.76519775391,-7.87143492649,-0.523598775598,-0.420171856962
24.75,9.68627929688,-7.90634151153,-0.523598775598,-0.118510010938
24.8,11.9125366211,-7.92379480405,-0.523598775598,-0.199312291123
24.85,14.7796630859,-7.95870138909,-0.53329504922,-0.511747774505
24.9,17.7993774414,-7.97615468161,-0.562383870087,-0.996561455614
24.95,22.1908569336,-8.01106126665,-0.659346606309,-0.96424054354
25,27.1621704102,-8.04596785169,-0.688435427176,-0.328595939419
25.05,31.4926147461,-8.08087443673,-0.688435427176,0.290888208666
25.1,35.7925415039,-8.11578102177,-0.659346606309,0.813409620528
25.15,39.4821166992,-8.15068760681,-0.572080143709,0.673352334874
25.2,43.9651489258,-8.16814089933,-0.562383870087,0.021547274716
25.25,47.7157592773,-8.20304748437,-0.62056151182,0.188538653765
25.3,51.4373779297,-8.23795406941,-0.552687596465,0.53329504922
25.35,54.4250488281,-8.25540736193,-0.53329504922,0.360916851493
25.4,57.3532104492,-8.29031394697,-0.523598775598,0.301661846024
25.45,60.3118896484,-8.30776723949,-0.513902501976,0.355530032814
25.5,62.4771118164,-8.34267382453,-0.494509954732,0.495587318467
25.55,64.0930175781,-8.36012711705,-0.426636039376,0.00538681867889
25.6,65.5563354492,-8.37758040957,-0.494509954732,-0.452492769036
25.65,67.1127319336,-8.41248699461,-0.513902501976,-0.134670466975
25.7,68.2098388672,-8.42994028713,-0.513902501976,0.360916851493
25.75,69.0338134766,-8.46484687217,-0.48481368111,0.969627362219
25.8,69.4915771484,-8.48230016469,-0.387850944888,1.00194827429
25.85,70.0088500977,-8.49975345721,-0.358762124021,0.554842323937
25.9,70.588684082,-8.51720674973,-0.349065850399,0.414785038283
25.95,70.8023071289,-8.53466004225,-0.339369576777,0.737994159022
26,70.9854125977,-8.55211333477,-0.300584482288,1.51908286748
26.05,71.9009399414,-8.56956662729,-0.174532925199,2.00389654859
26.1,71.9009399414,-8.56956662729,-0.048481368111,1.5136960488
26.15,71.809387207,-8.56956662729,-0.00969627362219,0.700286428269
26.2,72.0825195313,-8.56956662729,0,0.226246384518
26.25,72.265625,-8.56956662729,0,0.043094549432
26.3,72.1130371094,-8.56956662729,0,0.00538681867899
26.35,72.2351074219,-8.56956662729,0,0
26.4,72.1435546875,-8.56956662729,0,0
26.45,72.1740722656,-8.56956662729,0,0
26.5,72.2961425781,-8.56956662729,0,0
26.55,72.3571777344,-8.56956662729,0,0
26.6,72.2351074219,-8.56956662729,0,-0.00538681867899
26.65,72.1435546875,-8.56956662729,0,-0.048481368111
26.7,72.1435546875,-8.56956662729,0,-0.26934093395
26.75,71.7178344727,-8.56956662729,-0.00969627362219,-0.921145994108
26.8,71.5347290039,-8.56956662729,-0.0581776417331,-2.17627474631
26.85,71.7788696289,-8.56956662729,-0.22301429331,-3.3344407623
26.9,70.832824707,-8.58701991981,-0.465421133865,-3.04355255363
26.95,69.0948486328,-8.62192650485,-0.601168964576,-1.40057285654
27,66.8685913086,-8.65683308989,-0.562383870087,-0.430945494319
27.05,64.6118164063,-8.67428638241,-0.572080143709,-0.716446884306
27.1,61.7752075195,-8.70919296745,-0.659346606309,-0.6410314228
27.15,57.7499389648,-8.74409955249,-0.678739153553,0.183151835086
27.2,54.6691894531,-8.77900613753,-0.649650332687,1.14200555995
27.25,51.8035888672,-8.81391272257,-0.53329504922,1.45444104333
27.3,48.9974975586,-8.83136601509,-0.436332312999,0.511747774504
27.35,46.2524414063,-8.84881930761,-0.494509954732,-0.263954115271
27.4,42.9290771484,-8.88372589265,-0.513902501976,-0.102349554901
27.45,39.4821166992,-8.90117918517,-0.513902501976,0.32320912074
27.5,36.311340332,-8.93608577021,-0.48481368111,0.743380977701
27.55,33.2916259766,-8.95353906273,-0.39754721851,0.301661846024
27.6,30.6076049805,-8.97099235525,-0.407243492132,-0.958853724861
27.65,27.83203125,-8.98844564777,-0.523598775598,-1.59449832898
27.7,24.5697021484,-9.02335223281,-0.639954059065,-0.818796439207
27.75,20.2697753906,-9.05825881785,-0.639954059065,0.603323692047
27.8,16.4260864258,-9.09316540289,-0.53329504922,1.16355283466
27.85,13.5604858398,-9.11061869541,-0.446028586621,0.409398219604
27.9,11.4868164063,-9.12807198793,-0.513902501976,0.091575917543
27.95,8.55865478516,-9.16297857297,-0.552687596465,1.73994243332
28,6.63757324219,-9.19788515801,-0.339369576777,3.35060121833
28.05,6.02722167969,-9.19788515801,-0.0969627362219,2.80653253176
28.1,6.05773925781,-9.19788515801,-0.0193925472444,1.35747830711
28.15,6.08825683594,-9.19788515801,0,0.447105950357
28.2,6.11877441406,-9.19788515801,0,0.0861890988639
28.25,6.11877441406,-9.19788515801,0,0.010773637358
28.3,6.11877441406,-9.19788515801,0,0
28.35,6.14929199219,-9.19788515801,0,0
28.4,6.14929199219,-9.19788515801,0,0
28.45,6.11877441406,-9.19788515801,0,0
28.5,6.14929199219,-9.19788515801,0,0
28.55,6.11877441406,-9.19788515801,0,0
28.6,6.11877441406,-9.19788515801,0,-0.016160456037
28.65,6.11877441406,-9.19788515801,0,-0.123896829617
28.7,6.08825683594,-9.19788515801,0,-0.646418241479
28.75,6.05773925781,-9.19788515801,-0.0290888208666,-1.9500283618
28.8,6.05773925781,-9.19788515801,-0.135747830711,-4.21249220697
28.85,5.93566894531,-9.19788515801,-0.494509954732,-5.48378141522
28.9,3.46527099609,-9.25024503557,-0.804790710642,-4.34716267395
28.95,2.21557617188,-9.28515162061,-0.979323635841,-2.04160427934
29,1.72729492188,-9.35496479069,-0.998716183086,0.188538653765
29.05,2.42919921875,-9.38987137573,-0.901753446864,1.23896829617
29.1,3.95355224609,-9.44223125329,-0.843575805131,1.50292241144
29.15,6.21032714844,-9.47713783833,-0.736916795286,1.37363876314
29.2,8.68072509766,-9.51204442337,-0.698131700798,1.06659009844
29.25,11.7904663086,-9.54695100841,-0.659346606309,1.23358147749
29.3,15.0543212891,-9.58185759345,-0.562383870087,1.22280784013
29.35,17.2500610352,-9.59931088597,-0.523598775598,0.991174636935
29.4,19.5373535156,-9.63421747101,-0.48481368111,1.00733509297
29.45,21.4889526367,-9.65167076353,-0.39754721851,0.565615961294
29.5,24.2340087891,-9.66912405605,-0.39754721851,-0.290888208666
29.55,26.9790649414,-9.68657734857,-0.475117407487,-0.258567296592
29.6,29.4494628906,-9.72148393361,-0.475117407487,0.754154615059
29.65,31.9183349609,-9.73893722613,-0.378154671265,1.51908286748
29.7,33.8714599609,-9.75639051865,-0.31028075591,1.98773609255
29.75,35.7009887695,-9.77384381117,-0.174532925199,2.18704838367
29.8,35.9146118164,-9.77384381117,-0.0484813681109,1.55140377955
29.85,36.0366821289,-9.77384381117,-0.00969627362219,0.705673246948
29.9,36.1282348633,-9.77384381117,0,0.226246384518
29.95,36.2808227539,-9.77384381117,0,0.043094549432
30,36.3403320313,-9.77384381117,0,0.00538681867899
30.05,36.1587524414,-9.77384381117,0,0
30.1,36.4013671875,-9.77384381117,0,0
30.15,36.3403320313,-9.77384381117,0,0
30.2,36.2503051758,-9.77384381117,0,0
30.25,36.3403320313,-9.77384381117,0,0
30.3,36.2197875977,-9.77384381117,0,-0.010773637358
30.35,36.2197875977,-9.77384381117,0,-0.0861890988639
30.4,36.067199707,-9.77384381117,0,-0.452492769036
30.45,35.9146118164,-9.77384381117,-0.0193925472444,-1.39518603786
30.5,35.9146118164,-9.77384381117,-0.0969627362219,-2.98968436684
30.55,35.8535766602,-9.77384381117,-0.349065850399,-3.82464126209
30.6,40.4891967773,-9.80875039621,-0.591472690954,-2.54796523516
30.65,43.6904907227,-9.84365698125,-0.639954059065,-0.544068686578
30.7,46.0693359375,-9.87856356629,-0.572080143709,0.258567296592
30.75,49.3026733398,-9.89601685881,-0.562383870087,0.0861890988638
30.8,51.8646240234,-9.93092344385,-0.610865238198,0.506360955826
30.85,53.8772583008,-9.96583002889,-0.523598775598,1.0504296424
30.9,55.2185058594,-9.98328332141,-0.436332312999,0.479426862431
30.95,56.6513061523,-10.0007366139,-0.48481368111,-0.010773637358
31,57.4752807617,-10.035643199,-0.48481368111,0.231633203197
31.05,58.1161499023,-10.0530964915,-0.426636039376,-2.97601449656E-014
31.1,58.268737793,-10.070549784,-0.48481368111,-0.231633203197
31.15,58.2382202148,-10.105456369,-0.48481368111,0.0107736373579
31.2,58.1771850586,-10.1229096616,-0.436332312999,-0.474040043752
31.25,57.8414916992,-10.1403629541,-0.523598775598,-1.01272191165
31.3,56.5292358398,-10.1752695391,-0.610865238198,-0.328595939419
31.35,55.2490234375,-10.2101761242,-0.552687596465,0.339369576777
31.4,53.3889770508,-10.2276294167,-0.53329504922,0.290888208666
31.45,51.2847900391,-10.2625360017,-0.523598775598,0.156217741691
31.5,49.089050293,-10.2799892942,-0.523598775598,0.113123192259
31.55,47.1374511719,-10.3148958793,-0.523598775598,0.420171856962
31.6,44.270324707,-10.3323491718,-0.504206228354,1.21203420277
31.65,41.6168212891,-10.3672557568,-0.436332312999,2.51564432309
31.7,39.0548706055,-10.3847090494,-0.213318019688,3.00584482288
31.75,38.7802124023,-10.3847090494,-0.0581776417331,2.0254438233
31.8,38.9633178711,-10.3847090494,-0.00969627362219,0.888825082034
31.85,39.0853881836,-10.3847090494,0,0.263954115271
31.9,39.0853881836,-10.3847090494,0,0.048481368111
31.95,39.176940918,-10.3847090494,0,0.00538681867899
32,39.2379760742,-10.3847090494,0,0
32.05,39.0548706055,-10.3847090494,0,0
32.1,39.176940918,-10.3847090494,0,0
32.15,39.1464233398,-10.3847090494,0,-0.016160456037
32.2,39.0548706055,-10.3847090494,0,-0.123896829617
32.25,39.1159057617,-10.3847090494,0,-0.6410314228
32.3,38.932800293,-10.3847090494,-0.0290888208666,-1.91770744972
32.35,38.5971069336,-10.3847090494,-0.135747830711,-4.07243492132
32.4,38.0798339844,-10.3847090494,-0.48481368111,-5.23598775598
32.45,34.2971801758,-10.4370689269,-0.775701889775,-4.22865266301
32.5,28.2592773438,-10.471975512,-0.901753446864,-3.0273920976
32.55,23.5931396484,-10.5243353895,-1.0471975512,-2.12240655952
32.6,17.2805786133,-10.5766952671,-1.15385656104,-0.603323692048
32.65,10.9375,-10.6465084372,-1.1344640138,1.23358147749
32.7,6.69860839844,-10.6988683147,-0.959931088597,1.94464154312
32.75,4.22821044922,-10.7337748998,-0.901753446864,2.07931201009
32.8,2.42919921875,-10.7861347773,-0.862968352375,3.91083036095
32.85,1.6357421875,-10.8384946549,-0.513902501976,5.57535733276
32.9,1.66625976563,-10.8384946549,-0.145444104333,4.36332312999
32.95,1.66625976563,-10.8384946549,-0.0290888208666,2.06315155406
33,1.66625976563,-10.8384946549,0,0.673352334874
33.05,1.6357421875,-10.8384946549,0,0.129283648296
33.1,1.6357421875,-10.8384946549,0,0.016160456037
33.15,1.6357421875,-10.8384946549,0,0
33.2,1.60522460938,-10.8384946549,0,0
33.25,1.60522460938,-10.8384946549,0,0
33.3,1.60522460938,-10.8384946549,0,-0.005386818679
33.35,1.60522460938,-10.8384946549,0,-0.048481368111
33.4,1.57470703125,-10.8384946549,0,-0.26934093395
33.45,1.54418945313,-10.8384946549,-0.00969627362219,-0.926532812787
33.5,1.513671875,-10.8384946549,-0.0581776417331,-2.21936929575
33.55,1.48315429688,-10.8384946549,-0.22301429331,-3.54991350946
33.6,1.60522460938,-10.8559479474,-0.475117407487,-3.66303670172
33.65,2.18505859375,-10.8908545324,-0.649650332687,-2.50487068573
33.7,3.49578857422,-10.9257611175,-0.717524248042,-1.26590238956
33.75,5.63049316406,-10.9606677025,-0.785398163397,0.0538681867899
33.8,9.35211181641,-11.0130275801,-0.698131700798,0.931919631466
33.85,11.5478515625,-11.0304808726,-0.610865238198,0.32320912074
33.9,14.0167236328,-11.0653874576,-0.669042879931,-0.301661846024
33.95,18.440246582,-11.1002940427,-0.688435427176,-0.10773637358
