"Latest: Time (s)","Latest: Illumination (lux)","Latest: Angle (rad)","Latest: Velocity (rad/s)","Latest: Acceleration (rad/s²)","Run 1: Time (s)","Run 1: Intensity (%)","Run 1: Angle (rad)","Run 1: Velocity (rad/s)","Run 1: Acceleration (rad/s²)"
10.95,49545.5950928,-2.32128790515,-0.271495661421,8.72758655469E-015,10.95,22.9522705078,-3.01941960595,-0.698131700798,-0.231633203197
11,49369.7039795,-2.33874119767,-0.213318019688,0.193925472444,11,21.1837768555,-3.05432619099,-0.698131700798,0.140057285654
11.05,49428.3343506,-2.33874119767,-0.213318019688,-0.199312291123,11.05,22.7096557617,-3.08923277603,-0.688435427176,0.500974137147
11.1,50307.789917,-2.35619449019,-0.271495661421,-0.037707730753,11.1,24.5086669922,-3.12413936107,-0.659346606309,0.96424054354
11.15,50659.5721436,-2.37364778271,-0.213318019688,0.0161604560373,11.15,26.0635375977,-3.15904594611,-0.562383870087,0.818796439207
11.2,50425.0506592,-2.37364778271,-0.22301429331,-0.635644604121,11.2,25.8193969727,-3.17649923863,-0.542991322843,0.0323209120739
11.25,48548.8787842,-2.39110107523,-0.31028075591,-0.667965516195,11.25,24.3255615234,-3.21140582367,-0.562383870087,-0.657191878837
11.3,48431.618042,-2.40855436775,-0.329673303154,-0.00538681867899,11.3,23.1658935547,-3.22885911619,-0.649650332687,-0.603323692047
11.35,49076.552124,-2.42600766027,-0.31028075591,0.630257785442,11.35,23.1658935547,-3.28121899375,-0.659346606309,0.172378197728
11.4,49486.9647217,-2.44346095279,-0.22301429331,0.457879587714,11.4,23.2879638672,-3.29867228627,-0.591472690954,0.32320912074
11.45,48258.6584473,-2.44346095279,-0.22301429331,-0.457879587715,11.45,24.3560791016,-3.33357887131,-0.630257785442,0.468653225072
11.5,46792.8991699,-2.46091424531,-0.31028075591,-0.630257785442,11.5,24.3560791016,-3.36848545635,-0.552687596465,0.6410314228
11.55,45678.9221191,-2.47836753783,-0.329673303154,1.40396953322E-013,11.55,24.1119384766,-3.38593874887,-0.53329504922,0.21547274716
11.6,44389.0539551,-2.49582083035,-0.31028075591,0.630257785442,11.6,25.6362915039,-3.42084533391,-0.53329504922,-0.123896829617
11.65,40991.4239502,-2.51327412287,-0.22301429331,0.457879587714,11.65,29.6920776367,-3.43829862643,-0.552687596465,-0.226246384518
11.7,39294.074707,-2.51327412287,-0.22301429331,-0.457879587714,11.7,29.9362182617,-3.47320521147,-0.610865238198,0.743380977701
11.75,38590.5102539,-2.53072741539,-0.31028075591,-0.624870966763,11.75,28.2897949219,-3.50811179651,-0.504206228354,2.19243520235
11.8,37711.0546875,-2.54818070791,-0.329673303154,0.0377077307528,11.8,26.9485473633,-3.52556508903,-0.349065850399,2.83885344383
11.85,37359.2724609,-2.56563400043,-0.31028075591,0.813409620528,11.85,25.3921508789,-3.54301838155,-0.184229198822,2.6664752461
11.9,37828.3154297,-2.58308729295,-0.213318019688,0.926532812787,11.9,24.9359130859,-3.54301838155,-0.048481368111,1.73455561464
11.95,37124.7509766,-2.58308729295,-0.184229198822,0.317822302061,11.95,24.0509033203,-3.54301838155,-0.00969627362219,0.743380977701
12,39000.9228516,-2.60054058547,-0.184229198822,-0.317822302061,12,22.7096557617,-3.54301838155,0,0.231633203197
12.05,39469.9658203,-2.60054058547,-0.213318019688,-0.921145994108,12.05,23.1353759766,-3.54301838155,0,0.043094549432
12.1,42984.8565674,-2.61799387799,-0.31028075591,-0.770315071096,12.1,22.8012084961,-3.54301838155,0,0.005386818679
12.15,42926.2261963,-2.63544717051,-0.329673303154,0.188538653765,12.15,22.5570678711,-3.54301838155,0,0
12.2,43922.9425049,-2.65290046303,-0.300584482288,1.32515739503,12.2,22.5570678711,-3.54301838155,0,0
12.25,44799.4665527,-2.67035375555,-0.174532925199,1.96618881783,12.25,23.1964111328,-3.54301838155,0,0
12.3,45151.2487793,-2.67035375555,-0.048481368111,1.50830923012,12.3,25.0579833984,-3.54301838155,0,0
12.35,46030.7043457,-2.67035375555,-0.00969627362219,0.700286428269,12.35,24.6917724609,-3.54301838155,0,0
12.4,46499.7473145,-2.67035375555,0,0.226246384518,12.4,23.4405517578,-3.54301838155,0,0
12.45,47203.3117676,-2.67035375555,0,0.043094549432,12.45,22.3739624023,-3.54301838155,0,0
12.5,48317.2888184,-2.67035375555,0,0.005386818679,12.5,22.3129272461,-3.54301838155,0,0
12.55,48258.6584473,-2.67035375555,0,0,12.55,22.7096557617,-3.54301838155,0,0
12.6,49017.9217529,-2.67035375555,0,0,12.6,23.5015869141,-3.54301838155,0,-0.00538681867899
12.65,49780.1165771,-2.67035375555,0,0,12.65,23.1658935547,-3.54301838155,0,-0.0484813681109
12.7,49838.7469482,-2.67035375555,0,0,12.7,22.526550293,-3.54301838155,0,-0.263954115271
12.75,51011.3543701,-2.67035375555,0,0,12.75,22.8927612305,-3.54301838155,-0.00969627362219,-0.878051444676
12.8,50131.8988037,-2.67035375555,0,0,12.8,22.9827880859,-3.54301838155,-0.0581776417331,-1.9500283618
12.85,52008.0706787,-2.67035375555,0,0,12.85,22.8927612305,-3.54301838155,-0.213318019688,-2.63415433403
12.9,52125.3314209,-2.67035375555,0,0,12.9,21.9772338867,-3.56047167407,-0.416939765754,-1.53524332351
12.95,56109.2651367,-2.67035375555,0,0,12.95,21.7636108398,-3.59537825911,-0.426636039376,0.554842323936
13,52301.2225342,-2.67035375555,0,0,13,20.7565307617,-3.61283155163,-0.261799387799,0.813409620528
13.05,48431.618042,-2.67035375555,0,-0.005386818679,13.05,20.6970214844,-3.61283155163,-0.242406840555,-0.937306450145
13.1,48141.3977051,-2.67035375555,0,-0.048481368111,13.1,21.3668823242,-3.63028484415,-0.368458397643,-2.58567296592
13.15,48258.6584473,-2.67035375555,0,-0.258567296592,13.15,22.6486206055,-3.64773813667,-0.552687596465,-3.07048664703
13.2,47320.5725098,-2.67035375555,-0.00969627362219,-0.845730532602,13.2,24.3865966797,-3.68264472171,-0.766005616153,-1.70223470256
13.25,46851.529541,-2.67035375555,-0.0581776417331,-1.79919743878,13.25,26.0330200195,-3.73500459927,-0.775701889775,0.603323692048
13.3,47086.0510254,-2.67035375555,-0.203621746066,-2.30555839461,13.3,26.6738891602,-3.76991118431,-0.610865238198,1.26051557088
13.35,44740.8361816,-2.68780704807,-0.387850944888,-1.00733509297,13.35,26.9485473633,-3.78736447683,-0.572080143709,0.457879587715
13.4,43336.6387939,-2.72271363311,-0.329673303154,0.754154615059,13.4,28.9001464844,-3.82227106187,-0.62056151182,0.398624582246
13.45,39704.4873047,-2.72271363311,-0.22301429331,0.91037235675,13.45,32.1929931641,-3.85717764691,-0.552687596465,0.716446884306
13.5,39118.1835938,-2.74016692563,-0.193925472444,0.10773637358,13.5,32.5286865234,-3.87463093943,-0.523598775598,0.657191878837
13.55,39877.4468994,-2.74016692563,-0.213318019688,-0.786475527134,13.55,32.8033447266,-3.90953752447,-0.494509954732,0.6410314228
13.6,41812.2491455,-2.75762021815,-0.31028075591,-0.958853724861,13.6,31.5231323242,-3.92699081699,-0.426636039376,0.0377077307531
13.65,44271.7932129,-2.77507351067,-0.339369576777,-0.511747774504,13.65,29.9667358398,-3.94444410951,-0.494509954732,-0.452492769035
13.7,47261.9421387,-2.79252680319,-0.349065850399,-0.226246384518,13.7,28.9611816406,-3.97935069455,-0.513902501976,-0.166991379049
13.75,49838.7469482,-2.80998009571,-0.349065850399,-0.220859565839,13.75,28.2592773438,-3.99680398707,-0.513902501976,0.220859565839
13.8,50600.9417725,-2.82743338823,-0.358762124021,-0.47942686243,13.8,28.2592773438,-4.03171057211,-0.494509954732,0.721833702985
13.85,51773.5491943,-2.84488668075,-0.387850944888,-0.818796439207,13.85,28.0456542969,-4.04916386463,-0.416939765754,0.883438263355
13.9,51304.5062256,-2.86233997327,-0.475117407487,-0.527908230542,13.9,28.0151367188,-4.06661715715,-0.436332312999,1.53524332351
13.95,49486.9647217,-2.89724655831,-0.475117407487,0.307048664703,13.95,28.2592773438,-4.10152374219,-0.300584482288,2.68263570214
14,46910.1599121,-2.91469985083,-0.39754721851,0.344756395456,14,27.83203125,-4.10152374219,-0.0872664625997,2.36481340008
14.05,45444.4006348,-2.93215314335,-0.39754721851,-0.301661846024,14.05,27.2842407227,-4.10152374219,-0.0193925472444,1.1797132907
14.1,44799.4665527,-2.94960643587,-0.475117407487,-0.123896829617,14.1,26.5518188477,-4.10152374219,0,0.409398219604
14.15,44154.5324707,-2.98451302091,-0.465421133865,1.00194827429,14.15,26.1245727539,-4.10152374219,0,0.0808022801849
14.2,43336.6387939,-3.00196631343,-0.349065850399,1.63220605974,14.2,25.0885009766,-4.10152374219,0,0.010773637358
14.25,43981.572876,-3.01941960595,-0.232710566933,0.96424054354,14.25,24.5697021484,-4.10152374219,0,0
14.3,46089.3347168,-3.01941960595,-0.22301429331,-0.312435483382,14.3,24.8748779297,-4.10152374219,0,0
14.35,48607.5091553,-3.03687289847,-0.31028075591,-0.813409620528,14.35,24.3255615234,-4.10152374219,0,0
14.4,51304.5062256,-3.05432619099,-0.339369576777,-0.651805060158,14.4,24.6307373047,-4.10152374219,0,0
14.45,53998.5717773,-3.07177948351,-0.358762124021,-0.657191878837,14.45,24.2950439453,-4.10152374219,0,0
14.5,57513.4625244,-3.08923277603,-0.387850944888,-0.851117351281,14.5,24.1119384766,-4.10152374219,0,0
14.55,57923.8751221,-3.10668606855,-0.475117407487,-0.495587318468,14.55,24.3865966797,-4.10152374219,0,0
14.6,56636.9384766,-3.14159265359,-0.475117407487,0.490200499788,14.6,24.1729736328,-4.10152374219,0,-0.005386818679
14.65,53998.5717773,-3.15904594611,-0.387850944888,0.813409620528,14.65,24.3560791016,-4.10152374219,0,-0.043094549432
14.7,50542.3114014,-3.17649923863,-0.358762124021,0.468653225073,14.7,24.2950439453,-4.10152374219,0,-0.220859565839
14.75,47672.3547363,-3.19395253115,-0.349065850399,0.145444104333,14.75,24.8443603516,-4.10152374219,-0.00969627362219,-0.662578697516
14.8,48141.3977051,-3.21140582367,-0.349065850399,-0.145444104333,14.8,25.422668457,-4.10152374219,-0.048481368111,-1.33054421371
14.85,50659.5721436,-3.22885911619,-0.358762124021,-0.468653225072,14.85,25.910949707,-4.10152374219,-0.164836651577,-1.52985650483
14.9,51245.8758545,-3.24631240871,-0.387850944888,-0.813409620528,14.9,26.4297485352,-4.11897703471,-0.261799387799,-0.700286428269
14.95,51128.6151123,-3.26376570123,-0.475117407487,-0.495587318468,14.95,25.7278442383,-4.13643032723,-0.213318019688,-0.215472747159
15,50718.2025146,-3.29867228627,-0.475117407487,0.452492769035,15,25.8193969727,-4.13643032723,-0.22301429331,-0.759541433738
15.05,50659.5721436,-3.31612557879,-0.387850944888,0.630257785442,15.05,25.6057739258,-4.15388361975,-0.31028075591,-1.0773637358
15.1,53470.8984375,-3.33357887131,-0.368458397643,1.8645578908E-013,15.1,26.155090332,-4.17133691227,-0.349065850399,-1.13661874127
15.15,55053.918457,-3.35103216383,-0.387850944888,-0.630257785442,15.15,26.643371582,-4.18879020479,-0.39754721851,-1.47060149937
15.2,58744.7003174,-3.36848545635,-0.475117407487,-0.452492769036,15.2,25.0274658203,-4.20624349731,-0.513902501976,-1.34670466975
15.25,58627.4395752,-3.40339204139,-0.475117407487,0.495587318467,15.25,25.0274658203,-4.24115008235,-0.601168964576,-0.0430945494319
15.3,54233.0932617,-3.42084533391,-0.387850944888,0.813409620528,15.3,24.1424560547,-4.27605666739,-0.513902501976,1.12045828523
15.35,52594.3743896,-3.43829862643,-0.358762124021,0.479426862431,15.35,22.5570678711,-4.29350995991,-0.407243492132,0.813409620528
15.4,47965.5065918,-3.45575191895,-0.349065850399,0.220859565839,15.4,21.6415405273,-4.31096325243,-0.39754721851,-0.16160456037
15.45,47906.8762207,-3.47320521147,-0.349065850399,0.220859565839,15.45,20.6970214844,-4.32841654495,-0.475117407487,-0.307048664703
15.5,47613.7243652,-3.49065850399,-0.339369576777,0.479426862431,15.5,20.0561523438,-4.36332312999,-0.475117407487,0.350143214135
15.55,47144.6813965,-3.50811179651,-0.31028075591,0.813409620528,15.55,19.5983886719,-4.38077642251,-0.39754721851,0.344756395456
15.6,46734.2687988,-3.52556508903,-0.22301429331,0.490200499788,15.6,20.4528808594,-4.39822971503,-0.39754721851,-0.344756395455
15.65,47379.2028809,-3.52556508903,-0.22301429331,-0.490200499788,15.65,21.5194702148,-4.41568300755,-0.475117407487,-0.344756395456
15.7,49780.1165771,-3.54301838155,-0.31028075591,-0.813409620528,15.7,24.1424560547,-4.45058959259,-0.475117407487,0.344756395455
15.75,52008.0706787,-3.56047167407,-0.339369576777,-0.474040043751,15.75,26.5823364258,-4.46804288511,-0.39754721851,0.344756395456
15.8,52477.1136475,-3.57792496659,-0.349065850399,-0.183151835086,15.8,28.564453125,-4.48549617763,-0.39754721851,-0.344756395456
15.85,52650.0732422,-3.59537825911,-0.349065850399,-0.0377077307532,15.85,28.1982421875,-4.50294947015,-0.475117407487,-0.350143214135
15.9,53939.9414063,-3.61283155163,-0.349065850399,-0.00538681867905,15.9,27.4353027344,-4.53785605519,-0.475117407487,0.307048664703
15.95,55171.1791992,-3.63028484415,-0.349065850399,6.56573560952E-014,15.95,26.5213012695,-4.55530934771,-0.39754721851,0.16160456037
16,55522.9614258,-3.64773813667,-0.349065850399,0.00538681867891,16,24.6002197266,-4.57276264023,-0.407243492132,-0.808022801849
16.05,57220.3106689,-3.66519142919,-0.349065850399,0.0430945494319,16.05,23.8677978516,-4.59021593275,-0.513902501976,-1.0773637358
16.1,58451.5484619,-3.68264472171,-0.349065850399,0.226246384518,16.1,23.5626220703,-4.62512251778,-0.601168964576,0.263954115271
16.15,60327.7203369,-3.70009801423,-0.339369576777,0.700286428269,16.15,23.9288330078,-4.66002910282,-0.504206228354,2.00928336726
16.2,63490.8288574,-3.71755130675,-0.300584482288,1.50830923012,16.2,24.4171142578,-4.67748239534,-0.349065850399,2.80114571308
16.25,66009.0032959,-3.73500459927,-0.174532925199,1.96080199915,16.25,24.5086669922,-4.69493568786,-0.184229198822,2.66108842742
16.3,66302.1551514,-3.73500459927,-0.048481368111,1.28744966428,16.3,24.5391845703,-4.69493568786,-0.048481368111,1.73455561464
16.35,66302.1551514,-3.73500459927,-0.0193925472444,1.79825290461E-013,16.35,24.9359130859,-4.69493568786,-0.00969627362219,0.743380977701
16.4,66067.633667,-3.73500459927,-0.0484813681109,-1.28744966428,16.4,24.3560791016,-4.69493568786,0,0.231633203197
16.45,66184.8944092,-3.73500459927,-0.174532925199,-1.95541518048,16.45,24.3255615234,-4.69493568786,0,0.043094549432
16.5,65715.8514404,-3.75245789179,-0.300584482288,-1.47060149937,16.5,24.4476318359,-4.69493568786,0,0.005386818679
16.55,64780.6970215,-3.76991118431,-0.339369576777,-0.522521411863,16.55,24.3560791016,-4.69493568786,0,0
16.6,61849.1784668,-3.78736447683,-0.339369576777,0.210085928481,16.6,24.7222900391,-4.69493568786,0,0
16.65,57161.6802979,-3.80481776935,-0.31028075591,0.58716323601,16.65,24.5086669922,-4.69493568786,0,0
16.7,55933.3740234,-3.82227106187,-0.232710566933,0.0161604560368,16.7,24.5391845703,-4.69493568786,0,0
16.75,54584.8754883,-3.82227106187,-0.261799387799,-1.26590238956,16.75,24.6002197266,-4.69493568786,0,0
16.8,54408.984375,-3.83972435439,-0.436332312999,-1.12045828523,16.8,24.7222900391,-4.69493568786,0,0
16.85,53353.6376953,-3.87463093943,-0.455724860243,0.495587318468,16.85,24.6612548828,-4.69493568786,0,0
16.9,56578.3081055,-3.89208423195,-0.349065850399,1.4867619554,16.9,24.2645263672,-4.69493568786,0,0
16.95,61031.28479,-3.90953752447,-0.232710566933,1.1527791973,16.95,24.2340087891,-4.69493568786,0,0
17,60562.2418213,-3.90953752447,-0.213318019688,0.387850944887,17,24.2034912109,-4.69493568786,0,-0.00538681867899
17.05,58979.2218018,-3.92699081699,-0.261799387799,0.737994159022,17.05,24.2034912109,-4.69493568786,0,-0.0430945494319
17.1,57103.0499268,-3.94444410951,-0.164836651577,1.53524332351,17.1,25.0274658203,-4.69493568786,0,-0.226246384518
17.15,57689.3536377,-3.94444410951,-0.048481368111,1.33054421371,17.15,24.5697021484,-4.69493568786,-0.00969627362219,-0.700286428269
17.2,59624.1558838,-3.94444410951,-0.00969627362219,0.662578697516,17.2,24.5086669922,-4.69493568786,-0.0484813681109,-1.5136960488
17.25,56285.15625,-3.94444410951,0,0.220859565839,17.25,23.5015869141,-4.69493568786,-0.174532925199,-2.00389654859
17.3,56050.6347656,-3.94444410951,0,0.043094549432,17.3,23.7762451172,-4.71238898038,-0.300584482288,-1.5136960488
17.35,55464.3310547,-3.94444410951,0,0.005386818679,17.35,24.2340087891,-4.7298422729,-0.339369576777,-0.700286428269
17.4,52477.1136475,-3.94444410951,0,0,17.4,25.0274658203,-4.74729556542,-0.349065850399,-0.226246384518
17.45,54643.5058594,-3.94444410951,0,0,17.45,26.0025024414,-4.76474885794,-0.349065850399,-0.043094549432
17.5,52535.7440186,-3.94444410951,0,0,17.5,27.131652832,-4.78220215046,-0.349065850399,-0.00538681867894
17.55,55347.0703125,-3.94444410951,0,0,17.55,29.0222167969,-4.79965544298,-0.349065850399,1.99624267733E-013
17.6,52708.7036133,-3.94444410951,0,0,17.6,29.997253418,-4.8171087355,-0.349065850399,7.25345709422E-014
17.65,54643.5058594,-3.94444410951,0,0,17.65,30.8822631836,-4.83456202802,-0.349065850399,-7.25345709422E-014
17.7,54350.3540039,-3.94444410951,0,0,17.7,31.217956543,-4.85201532054,-0.349065850399,-1.99624267733E-013
17.75,50659.5721436,-3.94444410951,0,0,17.75,31.7672729492,-4.86946861306,-0.349065850399,-5.92427341751E-014
17.8,50894.0936279,-3.94444410951,0,0,17.8,31.4926147461,-4.88692190558,-0.349065850399,0.00538681867906
17.85,52708.7036133,-3.94444410951,0,0,17.85,27.5268554688,-4.9043751981,-0.349065850399,0.0377077307529
17.9,52767.3339844,-3.94444410951,0,0,17.9,26.7654418945,-4.92182849062,-0.349065850399,0.183151835086
17.95,54584.8754883,-3.94444410951,0,0,17.95,26.7959594727,-4.93928178314,-0.339369576777,0.474040043752
18,54526.2451172,-3.94444410951,0,-0.00538681867899,18,26.399230957,-4.95673507566,-0.31028075591,0.818796439207
18.05,54995.2880859,-3.94444410951,0,-0.0430945494319,18.05,25.8193969727,-4.97418836818,-0.22301429331,0.53329504922
18.1,57161.6802979,-3.94444410951,0,-0.220859565839,18.1,25.2700805664,-4.97418836818,-0.22301429331,-0.263954115271
18.15,58451.5484619,-3.94444410951,-0.00969627362219,-0.662578697516,18.15,24.1729736328,-4.9916416607,-0.300584482288,-0.113123192259
18.2,58451.5484619,-3.94444410951,-0.0484813681109,-1.33054421371,18.2,23.7152099609,-5.00909495322,-0.290888208666,1.03965600505
18.25,58217.0269775,-3.94444410951,-0.164836651577,-1.52985650483,18.25,24.7528076172,-5.02654824574,-0.174532925199,1.8207447135
18.3,58217.0269775,-3.96189740203,-0.261799387799,-0.700286428269,18.3,23.9898681641,-5.02654824574,-0.048481368111,1.47598831804
18.35,58392.9180908,-3.97935069455,-0.213318019688,-0.210085928481,18.35,23.9593505859,-5.02654824574,-0.00969627362219,0.69489960959
18.4,58275.6573486,-3.97935069455,-0.22301429331,-0.716446884306,18.4,24.5086669922,-5.02654824574,0,0.226246384518
18.45,57161.6802979,-3.99680398707,-0.31028075591,-0.85650416996,18.45,25.2395629883,-5.02654824574,0,0.043094549432
18.5,56519.6777344,-4.01425727959,-0.339369576777,-0.479426862431,18.5,26.2466430664,-5.02654824574,0,0.005386818679
18.55,56519.6777344,-4.03171057211,-0.349065850399,-0.183151835086,18.55,26.0940551758,-5.02654824574,0,0
18.6,56578.3081055,-4.04916386463,-0.349065850399,-0.037707730753,18.6,25.8804321289,-5.02654824574,0,0
18.65,56519.6777344,-4.06661715715,-0.349065850399,-0.005386818679,18.65,25.7888793945,-5.02654824574,0,0
18.7,53060.4858398,-4.08407044967,-0.349065850399,7.88258347484E-014,18.7,26.1856079102,-5.02654824574,0,0
18.75,53470.8984375,-4.10152374219,-0.349065850399,-7.88258347484E-014,18.75,25.8499145508,-5.02654824574,0,0
18.8,54584.8754883,-4.11897703471,-0.349065850399,0,18.8,25.8499145508,-5.02654824574,0,0
18.85,55522.9614258,-4.13643032723,-0.349065850399,7.88258347484E-014,18.85,26.0025024414,-5.02654824574,0,0
18.9,53822.6806641,-4.15388361975,-0.349065850399,-0.00538681867907,18.9,25.9414672852,-5.02654824574,0,0
18.95,51597.6580811,-4.17133691227,-0.349065850399,-0.037707730753,18.95,26.399230957,-5.02654824574,0,0
19,48082.767334,-4.18879020479,-0.349065850399,-0.177765016407,19,26.0940551758,-5.02654824574,0,-0.005386818679
19.05,42457.1832275,-4.20624349731,-0.358762124021,-0.436332312999,19.05,26.1245727539,-5.02654824574,0,-0.043094549432
19.1,41343.2061768,-4.22369678983,-0.387850944888,-0.630257785442,19.1,25.6057739258,-5.02654824574,0,-0.226246384518
19.15,42984.8565674,-4.24115008235,-0.465421133865,-0.0161604560369,19.15,25.7583618164,-5.02654824574,-0.00969627362219,-0.700286428269
19.2,45268.5095215,-4.27605666739,-0.436332312999,1.30361012032,19.2,25.422668457,-5.02654824574,-0.048481368111,-1.51908286748
19.25,47496.463623,-4.29350995991,-0.261799387799,1.30361012032,19.25,23.5931396484,-5.02654824574,-0.174532925199,-2.04160427934
19.3,51949.4403076,-4.29350995991,-0.232710566933,-0.0107736373579,19.3,24.3865966797,-5.04400153826,-0.300584482288,-1.70223470256
19.35,58392.9180908,-4.31096325243,-0.31028075591,-0.59255005469,19.35,25.3311157227,-5.06145483078,-0.349065850399,-1.21203420277
19.4,61966.439209,-4.32841654495,-0.339369576777,-0.247793659234,19.4,27.7709960938,-5.0789081233,-0.387850944888,-1.22819465881
19.45,63197.677002,-4.34586983747,-0.339369576777,0.333982758098,19.45,27.83203125,-5.09636141582,-0.48481368111,-1.0504296424
19.5,61673.2873535,-4.36332312999,-0.31028075591,0.958853724861,19.5,27.7709960938,-5.13126800086,-0.513902501976,-0.549455505257
19.55,60386.350708,-4.38077642251,-0.213318019688,0.958853724861,19.55,26.3687133789,-5.14872129338,-0.523598775598,-0.333982758098
19.6,58627.4395752,-4.38077642251,-0.184229198822,0.32320912074,19.6,22.2518920898,-5.18362787842,-0.53329504922,-0.328595939419
19.65,56285.15625,-4.39822971503,-0.184229198822,-0.323209120739,19.65,20.3918457031,-5.20108117094,-0.552687596465,-0.350143214135
19.7,54702.1362305,-4.39822971503,-0.213318019688,-0.958853724861,19.7,19.9951171875,-5.23598775598,-0.610865238198,0.285501389987
19.75,52708.7036133,-4.41568300755,-0.31028075591,-0.958853724861,19.75,20.7565307617,-5.27089434102,-0.523598775598,0.791862345812
19.8,51128.6151123,-4.43313630007,-0.339369576777,-0.328595939419,19.8,20.4528808594,-5.28834763354,-0.446028586621,-0.183151835086
19.85,50014.6380615,-4.45058959259,-0.339369576777,0.285501389986,19.85,21.2142944336,-5.30580092606,-0.53329504922,-1.29822330164
19.9,49252.4432373,-4.46804288511,-0.31028075591,0.781088708454,19.9,23.0438232422,-5.3407075111,-0.649650332687,-1.06120327976
19.95,48666.1395264,-4.48549617763,-0.22301429331,0.522521411863,19.95,23.5626220703,-5.37561409614,-0.678739153553,0.0861890988639
20,47086.0510254,-4.48549617763,-0.22301429331,-0.307048664703,20,25.8804321289,-5.41052068118,-0.649650332687,1.51908286748
20.05,47086.0510254,-4.50294947015,-0.300584482288,-0.333982758098,20.05,26.7044067383,-5.44542726622,-0.513902501976,2.66108842742
20.1,47789.6154785,-4.52040276267,-0.300584482288,0.37707730753,20.1,27.375793457,-5.46288055874,-0.349065850399,3.02200527892
20.15,48724.7698975,-4.53785605519,-0.22301429331,0.495587318468,20.15,26.7959594727,-5.48033385126,-0.184229198822,2.70418297686
20.2,48783.4002686,-4.53785605519,-0.213318019688,-0.0161604560369,20.2,27.0095825195,-5.48033385126,-0.048481368111,1.73994243332
20.25,48431.618042,-4.55530934771,-0.271495661421,0.177765016407,20.25,27.0095825195,-5.48033385126,-0.00969627362219,0.743380977701
20.3,48372.9876709,-4.57276264023,-0.203621746066,0.490200499788,20.3,26.4297485352,-5.48033385126,0,0.231633203197
20.35,49252.4432373,-4.57276264023,-0.184229198822,0.140057285654,20.35,26.3076782227,-5.48033385126,0,0.043094549432
20.4,50366.4202881,-4.59021593275,-0.184229198822,-0.355530032813,20.4,26.399230957,-5.48033385126,0,0.005386818679
20.45,51480.3973389,-4.59021593275,-0.213318019688,-0.931919631466,20.45,26.2771606445,-5.48033385126,0,0
20.5,52242.5921631,-4.60766922527,-0.31028075591,-0.808022801849,20.5,26.3381958008,-5.48033385126,0,0
20.55,55522.9614258,-4.62512251778,-0.329673303154,0,20.55,26.399230957,-5.48033385126,0,0
20.6,59565.5255127,-4.6425758103,-0.31028075591,0.813409620528,20.6,26.3076782227,-5.48033385126,0,-0.005386818679
20.65,63256.307373,-4.66002910282,-0.213318019688,0.96424054354,20.65,26.3381958008,-5.48033385126,0,-0.048481368111
20.7,63432.1984863,-4.66002910282,-0.184229198822,0.506360955825,20.7,26.5518188477,-5.48033385126,0,-0.263954115271
20.75,63490.8288574,-4.67748239534,-0.174532925199,0.193925472444,20.75,26.7959594727,-5.48033385126,-0.00969627362219,-0.883438263355
20.8,64604.8059082,-4.67748239534,-0.174532925199,0.0754154615061,20.8,27.7404785156,-5.48033385126,-0.0581776417331,-1.99312291123
20.85,65484.2614746,-4.69493568786,-0.174532925199,0.193925472444,20.85,28.5339355469,-5.48033385126,-0.213318019688,-2.85501389987
20.9,65484.2614746,-4.69493568786,-0.164836651577,0.506360955826,20.9,26.9790649414,-5.49778714378,-0.426636039376,-2.19243520235
20.95,64956.5881348,-4.71238898038,-0.135747830711,0.96424054354,20.95,24.9664306641,-5.53269372882,-0.475117407487,-0.727220521664
21,65249.7399902,-4.71238898038,-0.0387850944888,0.813409620528,21,24.6002197266,-5.55014702134,-0.426636039376,-0.447105950357
21.05,66653.9373779,-4.71238898038,-0.0193925472444,-1.92928235116E-013,21.05,25.8804321289,-5.56760031386,-0.494509954732,-0.721833702985
21.1,66243.5247803,-4.71238898038,-0.0387850944888,-0.813409620528,21.1,26.0025024414,-5.6025068989,-0.523598775598,-0.657191878837
21.15,64839.3273926,-4.71238898038,-0.135747830711,-0.969627362219,21.15,23.9593505859,-5.61996019142,-0.552687596465,-0.6410314228
21.2,60503.6114502,-4.7298422729,-0.164836651577,-0.538681867899,21.2,22.0993041992,-5.65486677646,-0.62056151182,-0.0377077307528
21.25,61207.1759033,-4.7298422729,-0.174532925199,-0.339369576777,21.25,20.6970214844,-5.6897733615,-0.552687596465,0.447105950357
21.3,54233.0932617,-4.74729556542,-0.184229198822,-0.366303670171,21.3,21.1227416992,-5.70722665402,-0.53329504922,0.134670466975
21.35,53470.8984375,-4.74729556542,-0.203621746066,-0.53329504922,21.35,21.8856811523,-5.74213323906,-0.53329504922,-0.366303670172
21.4,53236.3769531,-4.76474885794,-0.271495661421,-0.183151835086,21.4,22.4655151367,-5.75958653158,-0.562383870087,-1.00733509297
21.45,52884.5947266,-4.78220215046,-0.213318019688,0.0161604560369,21.45,23.1658935547,-5.79449311662,-0.659346606309,-1.17432647202
21.5,52301.2225342,-4.78220215046,-0.22301429331,-0.490200499788,21.5,22.4349975586,-5.82939970166,-0.698131700798,-0.937306450145
21.55,51890.8099365,-4.79965544298,-0.300584482288,-0.333982758098,21.55,22.5570678711,-5.8643062867,-0.736916795287,-0.732607340343
21.6,52125.3314209,-4.8171087355,-0.300584482288,0.554842323937,21.6,27.8015136719,-5.89921287174,-0.814486984264,0.398624582246
