"Latest: Time (s)","Latest: Potential (mV)"
45.282,-293.87109375
45.283,-263.706921387
45.284,-216.094152832
45.285,-153.882019043
45.286,-85.0530761719
45.287,-12.9275024414
45.288,62.0002075195
45.289,132.241992187
45.29,192.570336914
45.291,242.066894531
45.292,278.824328613
45.293,299.569555664
45.294,303.337133789
45.295,286.853979492
45.296,253.369628906
45.297,203.425671387
45.298,140.719042969
45.299,72.8555419922
45.3,-0.682873535156
45.301,-76.5760253906
45.302,-144.910473633
45.303,-202.907629395
45.304,-249.554956055
45.305,-283.039306641
45.306,-300.935302734
45.307,-300.935302734
45.308,-281.131970215
45.309,-243.903588867
45.31,-189.226611328
45.311,-126.543530273
45.312,-58.185534668
45.313,22.4170898437
45.314,94.0481689453
45.315,157.225744629
45.316,211.902722168
45.317,255.747912598
45.318,284.97019043
45.319,299.098608398
45.32,294.860083008
45.321,271.289172363
45.322,230.293212891
45.323,178.912866211
45.324,116.677185059
45.325,46.4589477539
45.326,-29.4342041016
45.327,-99.2050415039
45.328,-163.771911621
45.329,-217.977941895
45.33,-261.823132324
45.331,-291.045410156
45.332,-304.231933594
45.333,-298.580566406
45.334,-273.125866699
45.335,-229.304223633
45.336,-169.894226074
45.337,-102.972619629
45.338,-32.2598876953
45.339,45.5170532227
45.34,119.502868652
45.341,180.325708008
45.342,230.764160156
45.343,270.347277832
45.344,293.918188477
45.345,299.569555664
45.346,286.853979492
45.347,255.747912598
45.348,213.78651123
45.349,158.638586426
45.35,92.1643798828
45.351,19.1204589844
45.352,-56.3017456055
45.353,-125.601635742
45.354,-185.459033203
45.355,-236.368432617
45.356,-274.06776123
45.357,-296.696777344
45.358,-301.877197266
45.359,-287.748779297
45.36,-255.229870605
45.361,-206.204260254
45.362,-146.794262695
45.363,-79.4017089844
45.364,-7.27613525391
45.365,65.2968383789
45.366,133.654833984
45.367,193.983178711
45.368,243.950683594
45.369,280.23717041
45.37,300.982397461
45.371,303.808081055
45.372,287.324926758
45.373,252.427734375
45.374,200.57644043
45.375,136.480517578
45.376,66.2387329102
45.377,-8.21802978516
45.378,-80.8145507813
45.379,-152.940124512
45.38,-213.268469238
45.381,-256.642712402
45.382,-286.3359375
45.383,-299.993408203
45.384,-295.754882813
45.385,-273.125866699
45.386,-234.95559082
45.387,-183.575244141
45.388,-123.71784668
45.389,-54.417956543
45.39,20.5333007812
45.391,90.2805908203
45.392,155.812902832
45.393,213.315563965
45.394,258.102648926
45.395,288.737768555
45.396,302.866186523
45.397,299.098608398
45.398,275.056750488
45.399,234.060791016
45.4,177.500024414
45.401,111.025817871
45.402,38.9002441406
45.403,-31.7889404297
45.404,-102.501672363
45.405,-167.06854248
45.406,-222.216467285
45.407,-265.119763184
45.408,-293.400146484
45.409,-305.173828125
45.41,-298.109619141
45.411,-271.242077637
45.412,-226.925939941
45.413,-167.06854248
45.414,-98.7340942383
45.415,-25.6666259766
45.416,56.8197875977
45.417,126.590625
45.418,186.918969727
45.419,236.886474609
45.42,272.70201416
45.421,293.447241211
45.422,297.685766602
45.423,282.615454102
45.424,250.543945312
45.425,203.896618652
45.426,151.103430176
45.427,87.4549072266
45.428,14.8819335937
45.429,-60.5402709961
45.43,-133.607739258
45.431,-196.290820313
45.432,-245.316430664
45.433,-277.835339355
45.434,-295.754882813
45.435,-296.696777344
45.436,-279.248181152
45.437,-247.200219727
45.438,-199.587451172
45.439,-141.142895508
45.44,-73.2793945313
45.441,-1.15382080078
45.442,72.8555419922
45.443,144.486621094
