"Latest: Time (s)","Latest: Potential (mV)"
3.285,1.41284179688
3.286,530.498547363
3.287,1077.45670166
3.288,1246.45612793
3.289,1245.5142334
3.29,1246.9270752
3.291,1245.98518066
3.292,1151.371875
3.293,620.873327637
3.294,58.8448608398
3.295,1.41284179688
3.296,0.94189453125
3.297,0.94189453125
3.298,1.41284179688
3.299,1.41284179688
3.3,368.563330078
3.301,926.376818848
3.302,1245.98518066
3.303,1247.39802246
3.304,1245.98518066
3.305,1246.9270752
3.306,1247.39802246
3.307,781.395703125
3.308,215.105163574
3.309,1.41284179688
3.31,0.94189453125
3.311,0.94189453125
3.312,1.41284179688
3.313,1.41284179688
3.314,213.692321777
3.315,771.034863281
3.316,1247.39802246
3.317,1245.98518066
3.318,1246.45612793
3.319,1246.9270752
3.32,1245.98518066
3.321,935.772216797
3.322,376.098486328
3.323,1.41284179688
3.324,0.94189453125
3.325,0.94189453125
3.326,0.94189453125
3.327,1.41284179688
3.328,66.8274169922
3.329,610.512487793
3.33,1149.48808594
3.331,1245.98518066
3.332,1246.9270752
3.333,1245.5142334
3.334,1247.39802246
3.335,1082.63712158
3.336,539.917492676
3.337,1.41284179688
3.338,1.41284179688
3.339,0.94189453125
3.34,0.94189453125
3.341,1.41284179688
3.342,1.41284179688
3.343,448.577270508
3.344,1002.62318115
3.345,1247.39802246
3.346,1245.98518066
3.347,1246.9270752
3.348,1246.45612793
3.349,1215.86810303
3.35,700.887268066
3.351,136.975012207
3.352,1.41284179688
3.353,0.94189453125
3.354,0.94189453125
3.355,0.94189453125
3.356,1.41284179688
3.357,290.433178711
3.358,849.165014648
3.359,1245.98518066
3.36,1246.9270752
3.361,1246.45612793
3.362,1245.5142334
3.363,1246.9270752
3.364,860.467749023
3.365,295.613598633
3.366,0.94189453125
3.367,0.94189453125
3.368,0.470947265625
3.369,0.94189453125
3.37,1.41284179688
3.371,137.916906738
3.372,690.055480957
3.373,1219.14118652
3.374,1246.45612793
3.375,1245.5142334
3.376,1247.39802246
3.377,1245.98518066
3.378,1011.10023193
3.379,457.99621582
3.38,1.41284179688
3.381,0.94189453125
3.382,0.470947265625
3.383,0.94189453125
3.384,1.41284179688
3.385,1.41284179688
3.386,529.085705566
3.387,1076.51480713
3.388,1245.98518066
3.389,1247.39802246
3.39,1245.98518066
3.391,1245.5142334
3.392,1151.84282227
3.393,622.286169434
3.394,59.7632080078
3.395,1.41284179688
3.396,0.94189453125
3.397,0.94189453125
3.398,1.41284179688
3.399,1.41284179688
3.4,367.150488281
3.401,925.434924316
3.402,1247.39802246
3.403,1246.45612793
3.404,1245.5142334
3.405,1246.9270752
3.406,1245.98518066
3.407,782.784997559
3.408,216.518005371
3.409,0.94189453125
3.41,0.94189453125
3.411,0.94189453125
3.412,0.94189453125
3.413,1.41284179688
3.414,211.808532715
3.415,769.622021484
3.416,1246.45612793
3.417,1245.5142334
3.418,1247.39802246
3.419,1245.04328613
3.42,1246.45612793
3.421,936.714111328
3.422,377.040380859
3.423,1.41284179688
3.424,0.94189453125
3.425,0.94189453125
3.426,0.94189453125
3.427,1.41284179688
3.428,65.8855224609
3.429,609.099645996
3.43,1148.54619141
3.431,1246.9270752
3.432,1245.98518066
3.433,1245.98518066
3.434,1246.9270752
3.435,1084.04996338
3.436,540.859387207
3.437,1.41284179688
3.438,0.94189453125
3.439,0.94189453125
3.44,0.94189453125
3.441,0.94189453125
3.442,1.41284179688
3.443,447.164428711
3.444,1001.21033936
3.445,1245.98518066
3.446,1245.98518066
3.447,1246.9270752
3.448,1245.5142334
3.449,1216.7864502
3.45,702.300109863
3.451,138.387854004
3.452,0.94189453125
3.453,0.94189453125
3.454,0.94189453125
3.455,1.41284179688
3.456,0.94189453125
3.457,289.020336914
3.458,847.752172852
3.459,1245.98518066
3.46,1246.9270752
3.461,1245.04328613
3.462,1247.39802246
3.463,1246.9270752
3.464,861.409643555
3.465,296.555493164
3.466,1.41284179688
3.467,0.94189453125
3.468,0.94189453125
3.469,0.94189453125
3.47,0.94189453125
3.471,136.504064941
3.472,689.113586426
3.473,1218.19929199
3.474,1245.98518066
3.475,1247.39802246
3.476,1246.45612793
3.477,1245.98518066
3.478,1012.51307373
3.479,459.409057617
3.48,1.41284179688
3.481,0.94189453125
3.482,0.470947265625
3.483,0.94189453125
3.484,1.41284179688
3.485,1.41284179688
3.486,527.67286377
3.487,1075.10196533
3.488,1246.45612793
3.489,1246.9270752
3.49,1245.04328613
3.491,1247.39802246
3.492,1153.72661133
3.493,623.228063965
3.494,61.1760498047
3.495,1.41284179688
3.496,0.94189453125
3.497,0.94189453125
3.498,0.94189453125
3.499,1.41284179688
3.5,366.20859375
3.501,924.02208252
3.502,1246.9270752
3.503,1245.98518066
3.504,1246.45612793
3.505,1245.98518066
3.506,1245.98518066
3.507,783.255944824
3.508,217.930847168
3.509,1.41284179688
3.51,0.94189453125
3.511,1.41284179688
3.512,0.94189453125
3.513,1.41284179688
3.514,210.866638184
3.515,768.209179687
3.516,1245.98518066
3.517,1247.39802246
3.518,1246.45612793
3.519,1245.04328613
3.52,1247.39802246
3.521,938.126953125
3.522,377.982275391
3.523,0.94189453125
3.524,0.94189453125
3.525,0.94189453125
3.526,1.41284179688
3.527,1.41284179688
3.528,64.4726806641
3.529,608.157751465
3.53,1147.13334961
3.531,1246.45612793
3.532,1245.5142334
3.533,1246.9270752
3.534,1245.04328613
3.535,1084.99185791
3.536,541.777734375
3.537,1.41284179688
3.538,0.94189453125
3.539,0.94189453125
3.54,0.94189453125
3.541,0.94189453125
3.542,1.41284179688
3.543,446.22253418
3.544,1000.26844482
3.545,1245.04328613
3.546,1247.39802246
3.547,1245.04328613
3.548,1245.98518066
3.549,1217.72834473
3.55,704.183898926
3.551,139.329748535
3.552,1.41284179688
3.553,0.94189453125
3.554,0.94189453125
3.555,0.94189453125
3.556,1.41284179688
3.557,287.607495117
