"Latest: Time (s)","Latest: Current (A)","Latest: Potential 1 (V)","Latest: Potential 2 (V)"
0.153,0.16731262207,0.589370727539,3.36437225342
0.154,0.166931152344,0.593185424805,3.36437225342
0.155,0.16731262207,0.596809387207,3.36818695068
0.156,0.166931152344,0.596809387207,3.36818695068
0.157,0.16731262207,0.600624084473,3.37200164795
0.158,0.0906753540039,-5.66635131836,1.84745788574
0.159,-0.079345703125,-2.40707397461,-1.55200958252
0.16,-0.137271881104,-1.23291015625,-2.70309448242
0.161,-0.156726837158,-0.836372375488,-3.09562683105
0.162,-0.163955688477,-0.695419311523,-3.22895050049
0.163,-0.166244506836,-0.649642944336,-3.27472686768
0.164,-0.167007446289,-0.634384155273,-3.293800354
0.165,-0.167388916016,-0.630569458008,-3.29761505127
0.166,-0.167388916016,-0.626754760742,-3.30142974854
0.167,-0.167388916016,-0.626754760742,-3.30142974854
0.168,-0.167770385742,-0.626754760742,-3.30142974854
0.169,-0.167388916016,-0.619125366211,-3.30142974854
0.17,-0.167770385742,-0.615310668945,-3.30142974854
0.171,-0.167388916016,-0.619125366211,-3.30142974854
0.172,-0.167388916016,-0.619125366211,-3.29761505127
0.173,-0.167388916016,-0.619125366211,-3.30142974854
0.174,-0.167388916016,-0.619125366211,-3.293800354
0.175,-0.167770385742,-0.622940063477,-3.3052444458
0.176,-0.167388916016,-0.622940063477,-3.3052444458
0.177,-0.167388916016,-0.619125366211,-3.3052444458
0.178,-0.167770385742,-0.622940063477,-3.29761505127
0.179,-0.167388916016,-0.622940063477,-3.30142974854
0.18,-0.167388916016,-0.622940063477,-3.30142974854
0.181,-0.167388916016,-0.622940063477,-3.29761505127
0.182,-0.167388916016,-0.626754760742,-3.30142974854
0.183,-0.167388916016,-0.626754760742,-3.29761505127
0.184,-0.167388916016,-0.630569458008,-3.30142974854
0.185,-0.167388916016,-0.626754760742,-3.30142974854
0.186,-0.167388916016,-0.622940063477,-3.30142974854
0.187,-0.167388916016,-0.622940063477,-3.30142974854
0.188,-0.167388916016,-0.619125366211,-3.30142974854
0.189,-0.167388916016,-0.619125366211,-3.30142974854
0.19,-0.167770385742,-0.619125366211,-3.29761505127
0.191,-0.167388916016,-0.619125366211,-3.29761505127
0.192,-0.167388916016,-0.619125366211,-3.29761505127
0.193,-0.167770385742,-0.622940063477,-3.30142974854
0.194,-0.167388916016,-0.619125366211,-3.30142974854
0.195,-0.167770385742,-0.622940063477,-3.30142974854
0.196,-0.167770385742,-0.622940063477,-3.30142974854
0.197,-0.167388916016,-0.622940063477,-3.30142974854
0.198,-0.167770385742,-0.622940063477,-3.30142974854
0.199,-0.167388916016,-0.622940063477,-3.30142974854
0.2,-0.167388916016,-0.626754760742,-3.29761505127
0.201,-0.167388916016,-0.626754760742,-3.29761505127
0.202,-0.167388916016,-0.626754760742,-3.29761505127
0.203,-0.167770385742,-0.626754760742,-3.29761505127
0.204,-0.167388916016,-0.626754760742,-3.30142974854
0.205,-0.167388916016,-0.626754760742,-3.293800354
0.206,-0.167770385742,-0.622940063477,-3.30142974854
0.207,-0.167388916016,-0.619125366211,-3.29761505127
0.208,-0.112495422363,6.25,-2.21519470215
0.209,0.0720024108887,2.5297164917,1.46255493164
0.21,0.134525299072,1.25637054443,2.71644592285
0.211,0.155868530273,0.821876525879,3.14331054688
0.212,0.163116455078,0.669288635254,3.29189300537
0.213,0.165786743164,0.619697570801,3.33766937256
0.214,0.166549682617,0.604438781738,3.36055755615
0.215,0.166931152344,0.596809387207,3.37200164795
0.216,0.166931152344,0.593185424805,3.36818695068
0.217,0.166931152344,0.589370727539,3.36818695068
0.218,0.166931152344,0.593185424805,3.36818695068
0.219,0.166931152344,0.593185424805,3.36818695068
0.22,0.16731262207,0.596809387207,3.36437225342
0.221,0.166931152344,0.600624084473,3.36818695068
