"Latest: Time (s)","Latest: Potential 1 (V)","Latest: Current (A)","Latest: Potential 2 (V)"
4.101,,0.16731262207,0.627899169922
4.102,,0.166931152344,0.627899169922
4.103,,0.166931152344,0.624084472656
4.104,,0.166931152344,0.631713867188
4.105,,0.166931152344,0.631713867188
4.106,,0.166931152344,0.631713867188
4.107,,0.166931152344,0.627899169922
4.108,,0.166931152344,0.627899169922
4.109,,0.166931152344,0.627899169922
4.11,,0.166931152344,0.624084472656
4.111,,0.166931152344,0.624084472656
4.112,,0.166931152344,0.624084472656
4.113,,0.166931152344,0.624084472656
4.114,,0.166931152344,0.624084472656
4.115,,0.166931152344,0.620269775391
4.116,,0.00148773193359,-3.99875640869
4.117,,-0.109825134277,-1.76544189453
4.118,,-0.147571563721,-0.995635986328
4.119,,-0.160541534424,-0.732612609863
4.12,,-0.165100097656,-0.637435913086
4.121,,-0.166625976563,-0.606918334961
4.122,,-0.167388916016,-0.59928894043
4.123,,-0.167388916016,-0.59928894043
4.124,,-0.167388916016,-0.591659545898
4.125,,-0.167388916016,-0.591659545898
4.126,,-0.167388916016,-0.595474243164
4.127,,-0.167388916016,-0.59928894043
4.128,,-0.167388916016,-0.595474243164
4.129,,-0.167770385742,-0.59928894043
4.13,,-0.167388916016,-0.591659545898
4.131,,-0.167388916016,-0.595474243164
4.132,,-0.167770385742,-0.595474243164
4.133,,-0.167388916016,-0.595474243164
4.134,,-0.167388916016,-0.595474243164
4.135,,-0.167770385742,-0.595474243164
4.136,,-0.167388916016,-0.59928894043
4.137,,-0.167770385742,-0.59928894043
4.138,,-0.167388916016,-0.59928894043
4.139,,-0.167388916016,-0.59928894043
4.14,,-0.167770385742,-0.595474243164
4.141,,-0.167388916016,-0.59928894043
4.142,,-0.167388916016,-0.595474243164
4.143,,-0.167388916016,-0.595474243164
4.144,,-0.167388916016,-0.595474243164
4.145,,-0.167388916016,-0.595474243164
4.146,,-0.167770385742,-0.595474243164
4.147,,-0.167388916016,-0.595474243164
4.148,,-0.167388916016,-0.595474243164
4.149,,-0.167388916016,-0.59928894043
4.15,,-0.167770385742,-0.59928894043
4.151,,-0.167770385742,-0.59928894043
4.152,,-0.167388916016,-0.59928894043
4.153,,-0.167770385742,-0.59928894043
4.154,,-0.167770385742,-0.595474243164
4.155,,-0.167388916016,-0.595474243164
4.156,,-0.167388916016,-0.595474243164
4.157,,-0.167388916016,-0.59928894043
4.158,,-0.167388916016,-0.595474243164
4.159,,-0.167770385742,-0.595474243164
4.16,,-0.167388916016,-0.59928894043
4.161,,-0.167388916016,-0.595474243164
4.162,,-0.167770385742,-0.59928894043
4.163,,-0.167388916016,-0.59928894043
4.164,,-0.167770385742,-0.59928894043
4.165,,-0.167388916016,-0.59928894043
4.166,,-0.0152969360352,4.33235168457
4.167,,0.10440826416,1.8970489502
4.168,,0.145950317383,1.05476379395
4.169,,0.159683227539,0.768852233887
4.17,,0.164642333984,0.673675537109
4.171,,0.166168212891,0.643157958984
4.172,,0.166549682617,0.631713867188
4.173,,0.166931152344,0.627899169922
4.174,,0.166931152344,0.624084472656
4.175,,0.166931152344,0.631713867188
4.176,,0.166931152344,0.624084472656
4.177,,0.166931152344,0.624084472656
4.178,,0.166931152344,0.624084472656
4.179,,0.166931152344,0.631713867188
4.18,,0.166931152344,0.624084472656
4.181,,0.16731262207,0.627899169922
4.182,,0.166549682617,0.627899169922
4.183,,0.166931152344,0.627899169922
4.184,,0.166931152344,0.627899169922
4.185,,0.166931152344,0.624084472656
4.186,,0.166931152344,0.631713867188
4.187,,0.166931152344,0.627899169922
4.188,,0.166931152344,0.631713867188
4.189,,0.166931152344,0.624084472656
4.19,,0.166931152344,0.627899169922
4.191,,0.166931152344,0.624084472656
4.192,,0.166931152344,0.624084472656
4.193,,0.166931152344,0.624084472656
4.194,,0.166931152344,0.627899169922
4.195,,0.166931152344,0.627899169922
4.196,,0.166931152344,0.627899169922
4.197,,0.166931152344,0.627899169922
4.198,,0.166931152344,0.627899169922
4.199,,0.166931152344,0.627899169922
4.2,,0.166931152344,0.624084472656
4.201,,0.16731262207,0.627899169922
4.202,,0.166931152344,0.627899169922
4.203,,0.166931152344,0.627899169922
4.204,,0.166931152344,0.627899169922
4.205,,0.16731262207,0.635528564453
4.206,,0.166931152344,0.631713867188
4.207,,0.166931152344,0.627899169922
4.208,,0.166931152344,0.627899169922
4.209,,0.166931152344,0.635528564453
4.21,,0.166931152344,0.627899169922
4.211,,0.166931152344,0.624084472656
4.212,,0.16731262207,0.627899169922
4.213,,0.166931152344,0.627899169922
4.214,,0.166931152344,0.627899169922
4.215,,0.166931152344,0.624084472656
4.216,,0.00186920166016,-4.00638580322
4.217,,-0.109825134277,-1.76544189453
4.218,,-0.147571563721,-0.995635986328
4.219,,-0.160541534424,-0.732612609863
4.22,,-0.165100097656,-0.637435913086
4.221,,-0.166625976563,-0.610733032227
4.222,,-0.167388916016,-0.59928894043
4.223,,-0.167388916016,-0.595474243164
4.224,,-0.167388916016,-0.591659545898
4.225,,-0.167388916016,-0.591659545898
4.226,,-0.167388916016,-0.591659545898
4.227,,-0.167770385742,-0.591659545898
4.228,,-0.167770385742,-0.591659545898
4.229,,-0.167770385742,-0.591659545898
4.23,,-0.167388916016,-0.595474243164
4.231,,-0.167388916016,-0.595474243164
4.232,,-0.167770385742,-0.595474243164
4.233,,-0.167388916016,-0.59928894043
4.234,,-0.167388916016,-0.59928894043
4.235,,-0.167770385742,-0.595474243164
4.236,,-0.167770385742,-0.591659545898
4.237,,-0.167007446289,-0.595474243164
4.238,,-0.167388916016,-0.595474243164
4.239,,-0.167007446289,-0.59928894043
4.24,,-0.167388916016,-0.59928894043
4.241,,-0.167388916016,-0.59928894043
4.242,,-0.167388916016,-0.59928894043
4.243,,-0.167770385742,-0.595474243164
4.244,,-0.167388916016,-0.595474243164
4.245,,-0.167388916016,-0.595474243164
4.246,,-0.167388916016,-0.595474243164
4.247,,-0.167007446289,-0.595474243164
4.248,,-0.167770385742,-0.595474243164
4.249,,-0.167388916016,-0.595474243164
4.25,,-0.167007446289,-0.595474243164
4.251,,-0.167770385742,-0.595474243164
4.252,,-0.167388916016,-0.595474243164
4.253,,-0.167007446289,-0.595474243164
4.254,,-0.167770385742,-0.595474243164
4.255,,-0.167388916016,-0.603103637695
4.256,,-0.167770385742,-0.59928894043
4.257,,-0.167007446289,-0.595474243164
4.258,,-0.167388916016,-0.595474243164
4.259,,-0.167770385742,-0.595474243164
4.26,,-0.167388916016,-0.595474243164
4.261,,-0.167007446289,-0.587844848633
4.262,,-0.167388916016,-0.59928894043
4.263,,-0.167388916016,-0.59928894043
4.264,,-0.167770385742,-0.595474243164
4.265,,-0.167388916016,-0.59928894043
4.266,,-0.0156784057617,4.3399810791
4.267,,0.10440826416,1.89323425293
4.268,,0.145568847656,1.05476379395
4.269,,0.160064697266,0.768852233887
4.27,,0.164642333984,0.673675537109
4.271,,0.166168212891,0.639343261719
4.272,,0.166931152344,0.627899169922
4.273,,0.166931152344,0.624084472656
4.274,,0.166931152344,0.624084472656
4.275,,0.166931152344,0.627899169922
4.276,,0.166931152344,0.624084472656
4.277,,0.166931152344,0.624084472656
4.278,,0.16731262207,0.627899169922
4.279,,0.16731262207,0.627899169922
4.28,,0.16731262207,0.627899169922
4.281,,0.16731262207,0.627899169922
4.282,,0.166931152344,0.627899169922
4.283,,0.16731262207,0.627899169922
4.284,,0.166931152344,0.627899169922
4.285,,0.16731262207,0.627899169922
4.286,,0.166931152344,0.627899169922
4.287,,0.16731262207,0.624084472656
4.288,,0.166931152344,0.624084472656
4.289,,0.16731262207,0.624084472656
4.29,,0.166931152344,0.624084472656
4.291,,0.166931152344,0.627899169922
4.292,,0.166931152344,0.627899169922
4.293,,0.166931152344,0.627899169922
4.294,,0.166931152344,0.627899169922
4.295,,0.166931152344,0.627899169922
4.296,,0.16731262207,0.627899169922
4.297,,0.166931152344,0.627899169922
4.298,,0.166931152344,0.627899169922
4.299,,0.166931152344,0.627899169922
4.3,,0.16731262207,0.627899169922
4.301,,0.16731262207,0.624084472656
4.302,,0.166931152344,0.624084472656
4.303,,0.166931152344,0.627899169922
4.304,,0.166931152344,0.627899169922
4.305,,0.166931152344,0.624084472656
4.306,,0.166931152344,0.627899169922
4.307,,0.166931152344,0.631713867188
4.308,,0.166931152344,0.631713867188
4.309,,0.166931152344,0.631713867188
4.31,,0.166931152344,0.627899169922
4.311,,0.166931152344,0.627899169922
4.312,,0.166931152344,0.627899169922
4.313,,0.166931152344,0.627899169922
4.314,,0.166931152344,0.627899169922
4.315,,0.166931152344,0.627899169922
4.316,,0.00186920166016,-4.01020050049
4.317,,-0.109443664551,-1.7692565918
4.318,,-0.147571563721,-0.999450683594
4.319,,-0.160541534424,-0.732612609863
4.32,,-0.165481567383,-0.641250610352
4.321,,-0.166625976563,-0.610733032227
4.322,,-0.167388916016,-0.59928894043
4.323,,-0.167388916016,-0.595474243164
4.324,,-0.167388916016,-0.595474243164
4.325,,-0.167388916016,-0.595474243164
4.326,,-0.167388916016,-0.591659545898
4.327,,-0.167388916016,-0.595474243164
4.328,,-0.167388916016,-0.595474243164
4.329,,-0.167770385742,-0.591659545898
4.33,,-0.167770385742,-0.591659545898
4.331,,-0.167388916016,-0.591659545898
4.332,,-0.167770385742,-0.591659545898
4.333,,-0.167388916016,-0.591659545898
4.334,,-0.167388916016,-0.595474243164
4.335,,-0.167388916016,-0.595474243164
4.336,,-0.167388916016,-0.595474243164
4.337,,-0.167388916016,-0.591659545898
4.338,,-0.167770385742,-0.595474243164
4.339,,-0.167388916016,-0.59928894043
4.34,,-0.167770385742,-0.59928894043
4.341,,-0.167388916016,-0.59928894043
4.342,,-0.167770385742,-0.595474243164
4.343,,-0.167388916016,-0.595474243164
4.344,,-0.167388916016,-0.591659545898
4.345,,-0.167388916016,-0.59928894043
4.346,,-0.167388916016,-0.59928894043
4.347,,-0.167388916016,-0.59928894043
4.348,,-0.167770385742,-0.59928894043
4.349,,-0.167388916016,-0.59928894043
4.35,,-0.167388916016,-0.59928894043
4.351,,-0.167388916016,-0.59928894043
4.352,,-0.167388916016,-0.59928894043
4.353,,-0.167770385742,-0.595474243164
4.354,,-0.167770385742,-0.59928894043
4.355,,-0.167388916016,-0.59928894043
4.356,,-0.167770385742,-0.59928894043
4.357,,-0.167388916016,-0.59928894043
4.358,,-0.167388916016,-0.59928894043
4.359,,-0.167770385742,-0.595474243164
4.36,,-0.167388916016,-0.59928894043
4.361,,-0.167388916016,-0.595474243164
4.362,,-0.167770385742,-0.59928894043
4.363,,-0.167388916016,-0.595474243164
4.364,,-0.167770385742,-0.595474243164
4.365,,-0.167388916016,-0.595474243164
4.366,,-0.0160598754883,4.3514251709
4.367,,0.10440826416,1.89323425293
4.368,,0.145568847656,1.05476379395
4.369,,0.159683227539,0.772666931152
4.37,,0.164642333984,0.669860839844
4.371,,0.166168212891,0.639343261719
4.372,,0.166931152344,0.627899169922
4.373,,0.166931152344,0.627899169922
4.374,,0.166931152344,0.627899169922
4.375,,0.16731262207,0.624084472656
4.376,,0.166931152344,0.624084472656
4.377,,0.16731262207,0.627899169922
4.378,,0.166931152344,0.627899169922
4.379,,0.166931152344,0.624084472656
4.38,,0.166931152344,0.624084472656
4.381,,0.166931152344,0.624084472656
4.382,,0.166931152344,0.627899169922
4.383,,0.166931152344,0.624084472656
4.384,,0.166931152344,0.624084472656
4.385,,0.166931152344,0.624084472656
4.386,,0.166931152344,0.624084472656
4.387,,0.166931152344,0.627899169922
4.388,,0.166931152344,0.624084472656
4.389,,0.166931152344,0.624084472656
4.39,,0.166931152344,0.627899169922
4.391,,0.166931152344,0.627899169922
4.392,,0.166931152344,0.624084472656
4.393,,0.166931152344,0.624084472656
4.394,,0.166931152344,0.627899169922
4.395,,0.166931152344,0.631713867188
4.396,,0.166931152344,0.627899169922
4.397,,0.166931152344,0.627899169922
4.398,,0.166931152344,0.627899169922
4.399,,0.166931152344,0.627899169922
4.4,,0.166931152344,0.627899169922
4.401,,0.166931152344,0.627899169922
4.402,,0.166931152344,0.627899169922
4.403,,0.166931152344,0.627899169922
4.404,,0.166931152344,0.624084472656
4.405,,0.166931152344,0.624084472656
4.406,,0.166931152344,0.624084472656
4.407,,0.166931152344,0.627899169922
4.408,,0.166931152344,0.627899169922
4.409,,0.166931152344,0.631713867188
4.41,,0.166931152344,0.631713867188
4.411,,0.166931152344,0.631713867188
4.412,,0.16731262207,0.631713867188
4.413,,0.166931152344,0.627899169922
4.414,,0.166931152344,0.627899169922
4.415,,0.166931152344,0.627899169922
4.416,,0.00225067138672,-4.01401519775
4.417,,-0.109443664551,-1.77307128906
4.418,,-0.147571563721,-0.999450683594
4.419,,-0.160541534424,-0.736427307129
4.42,,-0.165481567383,-0.641250610352
4.421,,-0.166625976563,-0.610733032227
4.422,,-0.167388916016,-0.59928894043
4.423,,-0.167388916016,-0.595474243164
4.424,,-0.167770385742,-0.595474243164
4.425,,-0.167388916016,-0.591659545898
4.426,,-0.167388916016,-0.591659545898
4.427,,-0.167388916016,-0.595474243164
4.428,,-0.167770385742,-0.591659545898
4.429,,-0.167388916016,-0.591659545898
4.43,,-0.167388916016,-0.591659545898
4.431,,-0.167388916016,-0.591659545898
4.432,,-0.167388916016,-0.591659545898
4.433,,-0.167770385742,-0.591659545898
4.434,,-0.167007446289,-0.591659545898
4.435,,-0.167388916016,-0.595474243164
4.436,,-0.167007446289,-0.595474243164
4.437,,-0.167388916016,-0.595474243164
4.438,,-0.167770385742,-0.595474243164
4.439,,-0.167388916016,-0.591659545898
4.44,,-0.167388916016,-0.595474243164
4.441,,-0.167770385742,-0.595474243164
4.442,,-0.167007446289,-0.591659545898
4.443,,-0.167770385742,-0.591659545898
4.444,,-0.167388916016,-0.595474243164
4.445,,-0.167007446289,-0.595474243164
4.446,,-0.167388916016,-0.591659545898
4.447,,-0.167388916016,-0.595474243164
4.448,,-0.167388916016,-0.595474243164
4.449,,-0.167007446289,-0.595474243164
4.45,,-0.167007446289,-0.595474243164
4.451,,-0.167388916016,-0.59928894043
4.452,,-0.167388916016,-0.595474243164
4.453,,-0.167388916016,-0.595474243164
4.454,,-0.167770385742,-0.59928894043
4.455,,-0.167770385742,-0.603103637695
4.456,,-0.167007446289,-0.59928894043
4.457,,-0.167388916016,-0.59928894043
4.458,,-0.167388916016,-0.59928894043
4.459,,-0.167007446289,-0.59928894043
4.46,,-0.167388916016,-0.603103637695
4.461,,-0.167388916016,-0.603103637695
4.462,,-0.167770385742,-0.595474243164
4.463,,-0.167007446289,-0.595474243164
4.464,,-0.167388916016,-0.595474243164
4.465,,-0.167770385742,-0.59928894043
4.466,,-0.0164413452148,4.35523986816
4.467,,0.10440826416,1.8970489502
4.468,,0.145568847656,1.06239318848
4.469,,0.159683227539,0.776481628418
4.47,,0.164260864258,0.677490234375
4.471,,0.166168212891,0.643157958984
4.472,,0.166549682617,0.631713867188
4.473,,0.166931152344,0.627899169922
4.474,,0.166931152344,0.620269775391
4.475,,0.166931152344,0.620269775391
4.476,,0.166931152344,0.624084472656
4.477,,0.166931152344,0.624084472656
4.478,,0.166931152344,0.624084472656
4.479,,0.16731262207,0.627899169922
4.48,,0.166931152344,0.627899169922
4.481,,0.166931152344,0.627899169922
4.482,,0.166931152344,0.624084472656
4.483,,0.166931152344,0.627899169922
4.484,,0.166931152344,0.627899169922
4.485,,0.166931152344,0.624084472656
4.486,,0.166931152344,0.627899169922
4.487,,0.166931152344,0.627899169922
4.488,,0.16731262207,0.627899169922
4.489,,0.166931152344,0.624084472656
4.49,,0.166931152344,0.624084472656
4.491,,0.166931152344,0.627899169922
4.492,,0.166931152344,0.620269775391
4.493,,0.166931152344,0.624084472656
4.494,,0.166931152344,0.624084472656
4.495,,0.166931152344,0.624084472656
4.496,,0.166931152344,0.627899169922
4.497,,0.166931152344,0.627899169922
4.498,,0.166931152344,0.627899169922
4.499,,0.166931152344,0.627899169922
4.5,,0.166931152344,0.627899169922
4.501,,0.166931152344,0.627899169922
4.502,,0.166931152344,0.627899169922
4.503,,0.166931152344,0.627899169922
4.504,,0.16731262207,0.627899169922
4.505,,0.166931152344,0.627899169922
4.506,,0.166931152344,0.627899169922
4.507,,0.166931152344,0.631713867188
4.508,,0.166931152344,0.627899169922
4.509,,0.166931152344,0.627899169922
4.51,,0.166931152344,0.624084472656
4.511,,0.166931152344,0.624084472656
4.512,,0.166931152344,0.627899169922
4.513,,0.166931152344,0.631713867188
4.514,,0.166931152344,0.631713867188
4.515,,0.166931152344,0.635528564453
4.516,,0.00263214111328,-4.02545928955
4.517,,-0.109443664551,-1.77307128906
4.518,,-0.147571563721,-0.999450683594
4.519,,-0.160541534424,-0.732612609863
4.52,,-0.165100097656,-0.641250610352
4.521,,-0.166625976563,-0.603103637695
4.522,,-0.167388916016,-0.59928894043
4.523,,-0.167388916016,-0.595474243164
4.524,,-0.167388916016,-0.591659545898
4.525,,-0.167388916016,-0.595474243164
4.526,,-0.167388916016,-0.591659545898
4.527,,-0.167388916016,-0.595474243164
4.528,,-0.167770385742,-0.595474243164
4.529,,-0.167388916016,-0.595474243164
4.53,,-0.167388916016,-0.595474243164
4.531,,-0.167388916016,-0.595474243164
4.532,,-0.167388916016,-0.591659545898
4.533,,-0.167388916016,-0.591659545898
4.534,,-0.167770385742,-0.591659545898
4.535,,-0.167388916016,-0.591659545898
4.536,,-0.167770385742,-0.595474243164
4.537,,-0.167388916016,-0.595474243164
4.538,,-0.167388916016,-0.591659545898
4.539,,-0.167388916016,-0.595474243164
4.54,,-0.167388916016,-0.595474243164
4.541,,-0.167770385742,-0.587844848633
4.542,,-0.167388916016,-0.595474243164
4.543,,-0.167388916016,-0.595474243164
4.544,,-0.167770385742,-0.595474243164
4.545,,-0.167388916016,-0.595474243164
4.546,,-0.167388916016,-0.591659545898
4.547,,-0.167770385742,-0.591659545898
4.548,,-0.167388916016,-0.595474243164
4.549,,-0.167770385742,-0.595474243164
4.55,,-0.167388916016,-0.591659545898
4.551,,-0.167770385742,-0.595474243164
4.552,,-0.167770385742,-0.595474243164
4.553,,-0.167388916016,-0.591659545898
4.554,,-0.167770385742,-0.59928894043
4.555,,-0.167388916016,-0.59928894043
4.556,,-0.167388916016,-0.59928894043
4.557,,-0.167770385742,-0.595474243164
4.558,,-0.167388916016,-0.59928894043
4.559,,-0.167388916016,-0.591659545898
4.56,,-0.167388916016,-0.595474243164
4.561,,-0.167388916016,-0.59928894043
4.562,,-0.167388916016,-0.595474243164
4.563,,-0.167388916016,-0.59928894043
4.564,,-0.167388916016,-0.59928894043
4.565,,-0.167770385742,-0.59928894043
4.566,,-0.017204284668,4.36668395996
4.567,,0.104026794434,1.90086364746
4.568,,0.145568847656,1.06239318848
4.569,,0.159683227539,0.776481628418
4.57,,0.164260864258,0.677490234375
4.571,,0.166168212891,0.643157958984
4.572,,0.166549682617,0.631713867188
4.573,,0.166931152344,0.627899169922
4.574,,0.166931152344,0.627899169922
4.575,,0.166931152344,0.627899169922
4.576,,0.166931152344,0.627899169922
4.577,,0.166931152344,0.624084472656
4.578,,0.166931152344,0.620269775391
4.579,,0.166931152344,0.624084472656
4.58,,0.166931152344,0.620269775391
4.581,,0.166931152344,0.620269775391
4.582,,0.166931152344,0.631713867188
4.583,,0.166931152344,0.620269775391
4.584,,0.16731262207,0.624084472656
4.585,,0.166931152344,0.624084472656
4.586,,0.166931152344,0.624084472656
4.587,,0.166931152344,0.624084472656
4.588,,0.166931152344,0.620269775391
4.589,,0.166931152344,0.620269775391
4.59,,0.166931152344,0.627899169922
4.591,,0.166931152344,0.624084472656
4.592,,0.166931152344,0.627899169922
4.593,,0.166931152344,0.627899169922
4.594,,0.16731262207,0.627899169922
4.595,,0.166931152344,0.627899169922
4.596,,0.166931152344,0.627899169922
4.597,,0.166931152344,0.624084472656
4.598,,0.166931152344,0.624084472656
4.599,,0.166931152344,0.627899169922
4.6,,0.166931152344,0.627899169922
4.601,,0.166931152344,0.627899169922
4.602,,0.166931152344,0.627899169922
4.603,,0.166931152344,0.627899169922
4.604,,0.166931152344,0.627899169922
4.605,,0.166931152344,0.627899169922
4.606,,0.166931152344,0.627899169922
4.607,,0.166931152344,0.627899169922
4.608,,0.166931152344,0.627899169922
4.609,,0.166931152344,0.627899169922
4.61,,0.166931152344,0.635528564453
4.611,,0.166931152344,0.631713867188
4.612,,0.166931152344,0.627899169922
4.613,,0.166931152344,0.627899169922
4.614,,0.166931152344,0.627899169922
4.615,,0.166931152344,0.627899169922
4.616,,0.00339508056641,-4.02927398682
4.617,,-0.109062194824,-1.78070068359
4.618,,-0.147571563721,-1.00326538086
4.619,,-0.160160064697,-0.732612609863
4.62,,-0.165481567383,-0.641250610352
4.621,,-0.166625976563,-0.610733032227
4.622,,-0.167388916016,-0.595474243164
4.623,,-0.167388916016,-0.595474243164
4.624,,-0.167388916016,-0.595474243164
4.625,,-0.167388916016,-0.587844848633
4.626,,-0.167388916016,-0.595474243164
4.627,,-0.167388916016,-0.595474243164
4.628,,-0.167388916016,-0.59928894043
4.629,,-0.167770385742,-0.595474243164
4.63,,-0.167388916016,-0.591659545898
4.631,,-0.167388916016,-0.591659545898
4.632,,-0.167388916016,-0.595474243164
4.633,,-0.167770385742,-0.591659545898
4.634,,-0.167388916016,-0.591659545898
4.635,,-0.167388916016,-0.591659545898
4.636,,-0.167770385742,-0.591659545898
4.637,,-0.167770385742,-0.595474243164
4.638,,-0.167388916016,-0.591659545898
4.639,,-0.167770385742,-0.591659545898
4.64,,-0.167388916016,-0.591659545898
4.641,,-0.167770385742,-0.591659545898
4.642,,-0.167388916016,-0.591659545898
4.643,,-0.167388916016,-0.595474243164
4.644,,-0.167770385742,-0.591659545898
4.645,,-0.167388916016,-0.595474243164
4.646,,-0.167770385742,-0.595474243164
4.647,,-0.167388916016,-0.595474243164
4.648,,-0.167388916016,-0.595474243164
4.649,,-0.167770385742,-0.595474243164
4.65,,-0.167388916016,-0.595474243164
4.651,,-0.167388916016,-0.595474243164
4.652,,-0.167770385742,-0.595474243164
4.653,,-0.167388916016,-0.595474243164
4.654,,-0.167388916016,-0.59928894043
4.655,,-0.167770385742,-0.59928894043
4.656,,-0.167388916016,-0.595474243164
4.657,,-0.167770385742,-0.591659545898
4.658,,-0.167388916016,-0.603103637695
4.659,,-0.167388916016,-0.59928894043
4.66,,-0.167770385742,-0.59928894043
4.661,,-0.167388916016,-0.59928894043
4.662,,-0.167770385742,-0.59928894043
4.663,,-0.167388916016,-0.595474243164
4.664,,-0.167388916016,-0.591659545898
4.665,,-0.167770385742,-0.595474243164
4.666,,-0.0179672241211,4.37431335449
4.667,,0.104026794434,1.90849304199
4.668,,0.14518737793,1.06620788574
4.669,,0.159683227539,0.776481628418
4.67,,0.164260864258,0.681304931641
4.671,,0.166168212891,0.643157958984
4.672,,0.166549682617,0.631713867188
4.673,,0.166931152344,0.631713867188
4.674,,0.166931152344,0.627899169922
4.675,,0.166931152344,0.627899169922
4.676,,0.166931152344,0.627899169922
4.677,,0.166931152344,0.624084472656
4.678,,0.166931152344,0.624084472656
4.679,,0.166931152344,0.627899169922
4.68,,0.166931152344,0.624084472656
4.681,,0.166931152344,0.624084472656
4.682,,0.166931152344,0.624084472656
4.683,,0.166931152344,0.624084472656
4.684,,0.166931152344,0.627899169922
4.685,,0.166931152344,0.627899169922
4.686,,0.166931152344,0.627899169922
4.687,,0.166931152344,0.627899169922
4.688,,0.16731262207,0.627899169922
4.689,,0.166931152344,0.627899169922
4.69,,0.16731262207,0.624084472656
4.691,,0.166931152344,0.624084472656
4.692,,0.166931152344,0.627899169922
4.693,,0.166931152344,0.627899169922
4.694,,0.166931152344,0.624084472656
4.695,,0.166931152344,0.624084472656
4.696,,0.166931152344,0.627899169922
4.697,,0.166931152344,0.627899169922
4.698,,0.166931152344,0.627899169922
4.699,,0.166931152344,0.627899169922
4.7,,0.166931152344,0.627899169922
4.701,,0.166931152344,0.627899169922
4.702,,0.166931152344,0.624084472656
4.703,,0.166931152344,0.627899169922
4.704,,0.166931152344,0.627899169922
4.705,,0.166931152344,0.627899169922
4.706,,0.166931152344,0.627899169922
4.707,,0.166931152344,0.627899169922
4.708,,0.166931152344,0.627899169922
4.709,,0.166931152344,0.627899169922
4.71,,0.166931152344,0.627899169922
4.711,,0.166931152344,0.627899169922
4.712,,0.166931152344,0.624084472656
4.713,,0.166931152344,0.627899169922
4.714,,0.166931152344,0.631713867188
4.715,,0.166931152344,0.635528564453
4.716,,0.00375747680664,-4.03690338135
4.717,,-0.109062194824,-1.78070068359
4.718,,-0.147571563721,-1.00326538086
4.719,,-0.160160064697,-0.736427307129
4.72,,-0.165481567383,-0.645065307617
4.721,,-0.167007446289,-0.614547729492
4.722,,-0.167007446289,-0.59928894043
4.723,,-0.167770385742,-0.591659545898
4.724,,-0.167388916016,-0.595474243164
4.725,,-0.167770385742,-0.595474243164
4.726,,-0.167388916016,-0.595474243164
4.727,,-0.167388916016,-0.595474243164
4.728,,-0.167388916016,-0.595474243164
4.729,,-0.167388916016,-0.591659545898
4.73,,-0.167770385742,-0.595474243164
4.731,,-0.167388916016,-0.595474243164
4.732,,-0.167388916016,-0.595474243164
4.733,,-0.167388916016,-0.595474243164
4.734,,-0.167388916016,-0.595474243164
4.735,,-0.167388916016,-0.591659545898
4.736,,-0.167770385742,-0.591659545898
4.737,,-0.167388916016,-0.591659545898
4.738,,-0.167388916016,-0.591659545898
4.739,,-0.167770385742,-0.595474243164
4.74,,-0.167388916016,-0.595474243164
4.741,,-0.167388916016,-0.595474243164
4.742,,-0.167388916016,-0.595474243164
4.743,,-0.167388916016,-0.591659545898
4.744,,-0.167770385742,-0.591659545898
4.745,,-0.167770385742,-0.591659545898
4.746,,-0.167388916016,-0.591659545898
4.747,,-0.167770385742,-0.591659545898
4.748,,-0.167388916016,-0.591659545898
4.749,,-0.167388916016,-0.595474243164
4.75,,-0.167388916016,-0.595474243164
4.751,,-0.167388916016,-0.595474243164
4.752,,-0.167770385742,-0.59928894043
4.753,,-0.167388916016,-0.595474243164
4.754,,-0.167388916016,-0.595474243164
4.755,,-0.167770385742,-0.59928894043
4.756,,-0.167388916016,-0.59928894043
4.757,,-0.167388916016,-0.595474243164
4.758,,-0.167388916016,-0.59928894043
4.759,,-0.167388916016,-0.595474243164
4.76,,-0.167388916016,-0.591659545898
4.761,,-0.167388916016,-0.595474243164
4.762,,-0.167388916016,-0.595474243164
4.763,,-0.167770385742,-0.595474243164
4.764,,-0.167388916016,-0.595474243164
4.765,,-0.167770385742,-0.59928894043
4.766,,-0.0179672241211,4.38957214355
4.767,,0.104026794434,1.91230773926
4.768,,0.14518737793,1.06620788574
4.769,,0.159683227539,0.780296325684
4.77,,0.164260864258,0.681304931641
4.771,,0.166168212891,0.64697265625
4.772,,0.166549682617,0.635528564453
4.773,,0.166931152344,0.631713867188
4.774,,0.166931152344,0.631713867188
4.775,,0.166931152344,0.627899169922
4.776,,0.166931152344,0.631713867188
4.777,,0.166931152344,0.627899169922
4.778,,0.166931152344,0.627899169922
4.779,,0.166931152344,0.624084472656
4.78,,0.166931152344,0.627899169922
4.781,,0.166931152344,0.624084472656
4.782,,0.166931152344,0.624084472656
4.783,,0.166931152344,0.624084472656
4.784,,0.166931152344,0.627899169922
4.785,,0.166931152344,0.624084472656
4.786,,0.166931152344,0.624084472656
4.787,,0.166931152344,0.627899169922
4.788,,0.16731262207,0.624084472656
4.789,,0.166931152344,0.627899169922
4.79,,0.166931152344,0.624084472656
4.791,,0.166931152344,0.627899169922
4.792,,0.16731262207,0.624084472656
4.793,,0.166931152344,0.631713867188
4.794,,0.166931152344,0.620269775391
4.795,,0.166931152344,0.624084472656
4.796,,0.166931152344,0.624084472656
