"Latest: Time (s)","Latest: Potential 2 (mV)","Run 1: Time (s)","Run 1: Potential 1 (V)"
13.659,386.459326172,,
13.66,414.22166748,,
13.661,470.711791992,,
13.662,542.719628906,,
13.663,611.454382324,,
13.664,660.409350586,,
13.665,677.834399414,,
13.666,658.525561523,,
13.667,608.157751465,,
13.668,538.975598145,,
13.669,467.886108398,,
13.67,411.866931152,,
13.671,386.459326172,,
13.672,396.34921875,,
13.673,439.652819824,,
13.674,506.009289551,,
13.675,578.040673828,,
13.676,638.745776367,,
13.677,673.124926758,,
13.678,672.653979492,,
13.679,636.885534668,,
13.68,574.744042969,,
13.681,502.712658691,,
13.682,436.82713623,,
13.683,394.936376953,,
13.684,386.930273437,,
13.685,414.22166748,,
13.686,471.182739258,,
13.687,542.719628906,,
13.688,610.983435059,,
13.689,660.409350586,,
13.69,677.363452148,,
13.691,658.996508789,,
13.692,608.157751465,,
13.693,538.975598145,,
13.694,467.415161133,,
13.695,412.337878418,,
13.696,386.459326172,,
13.697,396.34921875,,
13.698,439.652819824,,
13.699,506.009289551,,
13.7,578.511621094,,
13.701,638.745776367,,
13.702,673.124926758,,
13.703,672.183032227,,
13.704,636.885534668,,
13.705,574.744042969,,
13.706,502.241711426,,
13.707,437.298083496,,
13.708,394.936376953,,
13.709,386.930273437,,
13.71,414.692614746,,
13.711,471.182739258,,
13.712,542.719628906,,
13.713,611.454382324,,
13.714,660.409350586,,
13.715,677.363452148,,
13.716,658.525561523,,
13.717,607.686804199,,
13.718,538.975598145,,
13.719,467.415161133,,
13.72,411.866931152,,
13.721,386.459326172,,
13.722,396.34921875,,
13.723,440.12376709,,
13.724,506.480236816,,
13.725,578.511621094,,
13.726,639.216723633,,
13.727,673.595874023,,
13.728,672.183032227,,
13.729,636.414587402,,
13.73,574.273095703,,
13.731,501.77076416,,
13.732,436.82713623,,
13.733,394.936376953,,
13.734,386.930273437,,
13.735,414.692614746,,
13.736,471.182739258,,
13.737,542.719628906,,
13.738,611.454382324,,
13.739,660.409350586,,
13.74,677.363452148,,
13.741,658.054614258,,
13.742,607.686804199,,
13.743,538.504650879,,
13.744,467.415161133,,
13.745,412.337878418,,
13.746,386.459326172,,
13.747,396.34921875,,
13.748,440.594714355,,
13.749,506.480236816,,
13.75,578.982568359,,
13.751,639.216723633,,
13.752,673.595874023,,
13.753,672.183032227,,
13.754,635.943640137,,
13.755,574.273095703,,
13.756,502.241711426,,
13.757,436.82713623,,
13.758,394.465429687,,
13.759,386.930273437,,
13.76,414.692614746,,
13.761,471.182739258,,
13.762,542.719628906,,
13.763,611.454382324,,
13.764,660.409350586,,
13.765,677.363452148,,
13.766,658.525561523,,
13.767,608.157751465,,
13.768,538.504650879,,
13.769,467.886108398,,
13.77,411.866931152,,
13.771,386.459326172,,
13.772,396.34921875,,
13.773,440.12376709,,
13.774,506.009289551,,
13.775,578.511621094,,
13.776,638.745776367,,
13.777,673.595874023,,
13.778,672.653979492,,
13.779,636.885534668,,
13.78,575.214990234,,
13.781,502.241711426,,
13.782,436.82713623,,
13.783,394.936376953,,
13.784,386.930273437,,
13.785,414.22166748,,
13.786,471.182739258,,
13.787,542.248681641,,
13.788,610.983435059,,
13.789,659.93840332,,
13.79,677.834399414,,
13.791,658.996508789,,
13.792,608.157751465,,
13.793,538.975598145,,
13.794,467.886108398,,
13.795,412.808825684,,
13.796,386.459326172,,
13.797,395.878271484,,
13.798,439.652819824,,
13.799,505.538342285,,
13.8,578.040673828,,
13.801,639.216723633,,
13.802,673.595874023,,
13.803,672.183032227,,
13.804,636.885534668,,
13.805,575.214990234,,
13.806,502.712658691,,
13.807,437.298083496,,
13.808,394.936376953,,
13.809,386.459326172,,
13.81,414.22166748,,
13.811,470.711791992,,
13.812,542.248681641,,
13.813,610.983435059,,
13.814,660.409350586,,
13.815,677.834399414,,
13.816,658.996508789,,
13.817,608.62869873,,
13.818,539.44654541,,
13.819,467.886108398,,
13.82,412.337878418,,
13.821,386.459326172,,
13.822,395.878271484,,
13.823,439.652819824,,
13.824,505.538342285,,
13.825,578.040673828,,
13.826,638.745776367,,
13.827,673.595874023,,
13.828,672.653979492,,
13.829,636.885534668,,
13.83,575.214990234,,
13.831,502.712658691,,
13.832,437.298083496,,
13.833,394.936376953,,
13.834,386.930273437,,
13.835,413.750720215,,
13.836,470.711791992,,
13.837,542.248681641,,
13.838,610.983435059,,
13.839,660.409350586,,
13.84,677.834399414,,
13.841,658.996508789,,
13.842,608.157751465,,
13.843,538.975598145,,
13.844,467.886108398,,
13.845,412.337878418,,
13.846,386.459326172,,
13.847,396.34921875,,
13.848,439.652819824,,
13.849,506.009289551,,
13.85,578.040673828,,
13.851,638.745776367,,
13.852,673.595874023,,
13.853,672.183032227,,
13.854,636.885534668,,
13.855,575.214990234,,
13.856,503.183605957,,
13.857,437.298083496,,
13.858,394.936376953,,
13.859,386.930273437,,
13.86,414.22166748,,
13.861,470.240844727,,
13.862,542.248681641,,
13.863,610.983435059,,
13.864,659.93840332,,
13.865,677.834399414,,
13.866,658.996508789,,
13.867,608.62869873,,
13.868,538.975598145,,
13.869,467.886108398,,
13.87,412.337878418,,
13.871,385.988378906,,
13.872,395.878271484,,
13.873,439.652819824,,
13.874,505.538342285,,
13.875,578.040673828,,
13.876,638.745776367,,
13.877,673.595874023,,
13.878,672.653979492,,
13.879,636.885534668,,
13.88,575.214990234,,
13.881,502.712658691,,
13.882,437.298083496,,
13.883,395.407324219,,
13.884,386.459326172,,
13.885,414.22166748,,
13.886,470.711791992,,
13.887,542.248681641,,
13.888,610.983435059,,
13.889,660.409350586,,
13.89,677.363452148,,
13.891,658.525561523,,
13.892,608.62869873,,
13.893,539.44654541,,
13.894,467.886108398,,
13.895,412.337878418,,
13.896,386.459326172,,
13.897,395.878271484,,
13.898,439.652819824,,
13.899,505.538342285,,
13.9,578.040673828,,
13.901,638.745776367,,
13.902,673.595874023,,
13.903,672.653979492,,
13.904,636.885534668,,
13.905,575.214990234,,
13.906,502.712658691,,
13.907,436.82713623,,
13.908,394.936376953,,
13.909,386.459326172,,
13.91,414.22166748,,
13.911,471.182739258,,
13.912,542.248681641,,
13.913,610.983435059,,
13.914,660.409350586,,
13.915,677.363452148,,
13.916,658.525561523,,
13.917,608.157751465,,
13.918,538.975598145,,
13.919,467.886108398,,
13.92,412.337878418,,
13.921,386.459326172,,
13.922,395.878271484,,
13.923,440.12376709,,
13.924,506.009289551,,
13.925,578.511621094,,
13.926,638.745776367,,
13.927,673.124926758,,
13.928,672.183032227,,
13.929,636.414587402,,
13.93,575.214990234,,
13.931,502.241711426,,
13.932,436.82713623,,
13.933,395.407324219,,
13.934,386.930273437,,
13.935,414.692614746,,
13.936,471.182739258,,
13.937,542.719628906,,
13.938,611.454382324,,
13.939,659.93840332,,
13.94,677.834399414,,
13.941,658.525561523,,
13.942,608.157751465,,
13.943,538.504650879,,
13.944,467.886108398,,
13.945,412.337878418,,
13.946,386.459326172,,
13.947,396.34921875,,
13.948,439.652819824,,
13.949,506.009289551,,
13.95,578.040673828,,
13.951,639.216723633,,
13.952,673.124926758,,
13.953,672.183032227,,
13.954,636.414587402,,
13.955,574.744042969,,
13.956,502.712658691,,
13.957,437.298083496,,
13.958,394.936376953,,
13.959,386.459326172,,
13.96,414.22166748,,
13.961,471.182739258,,
13.962,542.248681641,,
13.963,610.983435059,,
13.964,659.93840332,,
13.965,677.834399414,,
13.966,658.996508789,,
13.967,608.157751465,,
13.968,539.44654541,,
13.969,468.357055664,,
13.97,412.337878418,,
13.971,386.459326172,,
13.972,395.878271484,,
13.973,439.652819824,,
13.974,505.538342285,,
13.975,577.569726563,,
13.976,638.745776367,,
13.977,673.124926758,,
13.978,672.183032227,,
13.979,636.885534668,,
13.98,575.6859375,,
13.981,503.183605957,,
13.982,437.298083496,,
13.983,394.936376953,,
13.984,386.459326172,,
13.985,414.22166748,,
13.986,470.240844727,,
13.987,542.248681641,,
13.988,610.512487793,,
13.989,659.93840332,,
13.99,677.834399414,,
13.991,658.996508789,,
13.992,608.62869873,,
13.993,539.44654541,,
13.994,467.886108398,,
13.995,412.808825684,,
13.996,386.459326172,,
13.997,395.878271484,,
13.998,439.652819824,,
13.999,505.06739502,,
14,578.040673828,,
14.001,638.745776367,,
14.002,673.595874023,,
14.003,672.653979492,,
14.004,637.356481934,,
14.005,575.214990234,,
14.006,502.712658691,,
14.007,437.298083496,,
14.008,394.936376953,,
14.009,386.930273437,,
14.01,413.750720215,,
14.011,470.240844727,,
14.012,541.777734375,,
14.013,610.512487793,,
14.014,660.409350586,,
14.015,677.834399414,,
14.016,658.996508789,,
14.017,608.62869873,,
14.018,539.44654541,,
14.019,467.886108398,,
14.02,412.808825684,,
14.021,386.459326172,,
14.022,395.878271484,,
14.023,439.652819824,,
14.024,505.06739502,,
14.025,577.569726563,,
14.026,638.745776367,,
14.027,673.595874023,,
14.028,672.653979492,,
14.029,637.356481934,,
14.03,575.214990234,,
14.031,503.183605957,,
14.032,437.298083496,,
14.033,394.936376953,,
14.034,386.930273437,,
14.035,413.750720215,,
14.036,470.711791992,,
14.037,541.777734375,,
14.038,610.512487793,,
14.039,660.409350586,,
14.04,677.834399414,,
14.041,658.996508789,,
14.042,608.157751465,,
14.043,539.44654541,,
14.044,467.886108398,,
14.045,412.808825684,,
14.046,386.459326172,,
14.047,396.34921875,,
14.048,439.652819824,,
14.049,505.538342285,,
14.05,577.569726563,,
14.051,638.745776367,,
14.052,673.595874023,,
14.053,672.653979492,,
14.054,636.885534668,,
14.055,575.214990234,,
14.056,502.712658691,,
14.057,437.298083496,,
14.058,394.936376953,,
14.059,386.459326172,,
14.06,414.22166748,,
14.061,470.711791992,,
14.062,541.777734375,,
14.063,610.983435059,,
14.064,659.93840332,,
14.065,677.834399414,,
14.066,658.525561523,,
14.067,608.62869873,,
14.068,538.975598145,,
14.069,467.886108398,,
14.07,412.337878418,,
14.071,386.459326172,,
14.072,396.34921875,,
14.073,439.652819824,,
14.074,505.538342285,,
14.075,578.040673828,,
14.076,638.745776367,,
14.077,673.595874023,,
14.078,672.183032227,,
14.079,636.885534668,,
14.08,575.214990234,,
14.081,502.241711426,,
14.082,437.298083496,,
14.083,394.936376953,,
14.084,386.930273437,,
14.085,414.692614746,,
14.086,470.711791992,,
14.087,542.719628906,,
14.088,610.983435059,,
14.089,659.93840332,,
14.09,677.363452148,,
14.091,658.525561523,,
14.092,608.157751465,,
14.093,538.975598145,,
14.094,467.886108398,,
14.095,412.808825684,,
14.096,386.459326172,,
14.097,395.878271484,,
14.098,440.12376709,,
14.099,506.009289551,,
14.1,578.040673828,,
14.101,639.216723633,,
14.102,673.124926758,,
14.103,672.653979492,,
14.104,636.885534668,,
14.105,575.214990234,,
14.106,502.241711426,,
14.107,437.298083496,,
14.108,394.936376953,,
14.109,386.930273437,,
14.11,414.22166748,,
14.111,471.182739258,,
14.112,542.248681641,,
14.113,610.512487793,,
14.114,659.93840332,,
14.115,677.363452148,,
14.116,658.996508789,,
14.117,608.62869873,,
14.118,539.44654541,,
14.119,468.357055664,,
14.12,412.808825684,,
14.121,386.459326172,,
14.122,395.878271484,,
14.123,439.652819824,,
14.124,505.06739502,,
14.125,577.569726563,,
14.126,638.274829102,,
14.127,673.124926758,,
14.128,672.653979492,,
14.129,636.885534668,,
14.13,575.6859375,,
14.131,502.712658691,,
14.132,437.769030762,,
14.133,394.936376953,,
14.134,386.459326172,,
14.135,413.750720215,,
14.136,470.711791992,,
14.137,541.777734375,,
14.138,610.512487793,,
14.139,659.93840332,,
14.14,677.834399414,,
14.141,658.996508789,,
14.142,608.62869873,,
14.143,539.44654541,,
14.144,468.357055664,,
14.145,412.808825684,,
14.146,386.459326172,,
14.147,395.878271484,,
14.148,439.181872559,,
14.149,505.06739502,,
14.15,577.569726563,,
14.151,638.745776367,,
14.152,673.124926758,,
14.153,672.653979492,,
14.154,636.885534668,,
14.155,575.6859375,,
14.156,503.183605957,,
14.157,437.769030762,,
14.158,395.407324219,,
14.159,386.930273437,,
14.16,414.22166748,,
14.161,470.240844727,,
14.162,541.777734375,,
14.163,610.983435059,,
14.164,659.93840332,,
14.165,677.834399414,,
14.166,658.996508789,,
14.167,609.099645996,,
14.168,539.917492676,,
14.169,468.357055664,,
14.17,412.337878418,,
14.171,386.459326172,,
14.172,395.407324219,,
14.173,439.181872559,,
14.174,505.06739502,,
14.175,577.098779297,,
14.176,638.274829102,,
14.177,673.595874023,,
14.178,672.653979492,,
14.179,637.356481934,,
14.18,575.6859375,,
14.181,502.712658691,,
14.182,437.769030762,,
14.183,394.936376953,,
14.184,386.930273437,,
14.185,414.22166748,,
14.186,470.240844727,,
14.187,541.777734375,,
14.188,610.512487793,,
14.189,659.93840332,,
14.19,677.834399414,,
14.191,658.996508789,,
14.192,608.62869873,,
14.193,539.44654541,,
14.194,468.357055664,,
14.195,412.337878418,,
14.196,386.459326172,,
14.197,395.878271484,,
14.198,439.181872559,,
14.199,505.06739502,,
14.2,577.569726563,,
14.201,638.745776367,,
14.202,673.124926758,,
14.203,672.653979492,,
14.204,636.885534668,,
14.205,575.214990234,,
14.206,502.712658691,,
14.207,437.298083496,,
14.208,394.936376953,,
14.209,386.930273437,,
14.21,414.22166748,,
14.211,470.240844727,,
14.212,542.248681641,,
14.213,610.983435059,,
14.214,659.93840332,,
14.215,677.363452148,,
14.216,658.996508789,,
14.217,608.62869873,,
14.218,538.975598145,,
14.219,467.886108398,,
14.22,412.808825684,,
14.221,386.459326172,,
14.222,396.34921875,,
14.223,439.652819824,,
14.224,506.009289551,,
14.225,578.040673828,,
14.226,638.745776367,,
14.227,672.653979492,,
14.228,672.183032227,,
14.229,636.414587402,,
14.23,574.744042969,,
14.231,502.712658691,,
14.232,437.298083496,,
14.233,395.407324219,,
14.234,386.930273437,,
14.235,414.692614746,,
14.236,471.182739258,,
14.237,542.248681641,,
14.238,610.983435059,,
14.239,659.93840332,,
14.24,677.363452148,,
14.241,658.525561523,,
14.242,608.157751465,,
14.243,538.975598145,,
14.244,468.357055664,,
14.245,412.337878418,,
14.246,386.459326172,,
14.247,396.34921875,,
14.248,439.652819824,,
14.249,506.009289551,,
14.25,578.040673828,,
14.251,638.745776367,,
14.252,673.595874023,,
14.253,672.183032227,,
14.254,636.885534668,,
14.255,575.214990234,,
14.256,502.712658691,,
14.257,437.769030762,,
14.258,395.407324219,,
14.259,386.459326172,,
14.26,414.22166748,,
14.261,470.240844727,,
14.262,541.306787109,,
14.263,610.512487793,,
14.264,659.93840332,,
14.265,677.834399414,,
14.266,658.996508789,,
14.267,609.099645996,,
14.268,539.917492676,,
14.269,468.357055664,,
14.27,412.808825684,,
14.271,386.459326172,,
14.272,395.878271484,,
14.273,439.181872559,,
14.274,505.06739502,,
14.275,577.569726563,,
14.276,638.745776367,,
14.277,673.124926758,,
14.278,672.653979492,,
14.279,637.356481934,,
14.28,575.6859375,,
14.281,503.183605957,,
14.282,437.769030762,,
14.283,395.407324219,,
14.284,386.459326172,,
14.285,413.750720215,,
14.286,470.240844727,,
14.287,541.777734375,,
14.288,610.512487793,,
14.289,659.93840332,,
14.29,677.834399414,,
14.291,658.996508789,,
14.292,609.099645996,,
14.293,539.917492676,,
14.294,468.357055664,,
14.295,412.808825684,,
14.296,386.459326172,,
14.297,395.878271484,,
14.298,438.710925293,,
14.299,505.06739502,,
14.3,577.569726563,,
14.301,638.274829102,,
14.302,673.595874023,,
14.303,672.653979492,,
14.304,637.356481934,,
14.305,575.6859375,,
14.306,503.183605957,,
14.307,437.769030762,,
14.308,395.407324219,,
14.309,386.459326172,,
14.31,413.750720215,,
14.311,470.240844727,,
14.312,541.777734375,,
14.313,610.512487793,,
14.314,659.93840332,,
14.315,677.834399414,,
14.316,658.996508789,,
14.317,609.099645996,,
14.318,539.917492676,,
14.319,468.82800293,,
14.32,412.808825684,,
14.321,386.459326172,,
14.322,395.878271484,,
14.323,439.181872559,,
14.324,505.06739502,,
14.325,577.098779297,,
14.326,638.274829102,,
14.327,673.124926758,,
14.328,672.653979492,,
14.329,637.356481934,,
14.33,576.156884766,,
14.331,503.183605957,,
14.332,437.769030762,,
14.333,394.936376953,,
14.334,386.459326172,,
14.335,414.22166748,,
14.336,470.240844727,,
14.337,541.777734375,,
14.338,610.512487793,,
14.339,659.467456055,,
14.34,677.834399414,,
14.341,658.996508789,,
14.342,608.62869873,,
14.343,539.44654541,,
14.344,468.357055664,,
14.345,412.808825684,,
14.346,386.459326172,,
14.347,396.34921875,,
14.348,439.652819824,,
14.349,505.538342285,,
14.35,578.040673828,,
14.351,639.216723633,,
14.352,673.595874023,,
14.353,672.183032227,,
14.354,636.885534668,,
14.355,575.214990234,,
14.356,502.712658691,,
14.357,437.298083496,,
14.358,395.407324219,,
14.359,386.930273437,,
14.36,414.22166748,,
14.361,470.711791992,,
14.362,542.248681641,,
14.363,610.983435059,,
14.364,659.93840332,,
14.365,677.363452148,,
14.366,658.525561523,,
14.367,608.157751465,,
14.368,538.975598145,,
14.369,468.357055664,,
14.37,412.808825684,,
14.371,386.459326172,,
14.372,396.34921875,,
14.373,439.652819824,,
14.374,506.009289551,,
14.375,578.040673828,,
14.376,638.274829102,,
14.377,672.653979492,,
14.378,672.653979492,,
14.379,636.885534668,,
14.38,575.214990234,,
14.381,502.712658691,,
14.382,437.298083496,,
14.383,395.407324219,,
14.384,386.930273437,,
14.385,414.22166748,,
14.386,470.711791992,,
14.387,542.248681641,,
14.388,610.512487793,,
14.389,659.93840332,,
14.39,677.834399414,,
14.391,658.996508789,,
14.392,608.62869873,,
14.393,538.975598145,,
14.394,468.357055664,,
14.395,412.808825684,,
14.396,386.459326172,,
14.397,395.878271484,,
14.398,439.652819824,,
14.399,505.538342285,,
14.4,577.569726563,,
14.401,638.745776367,,
14.402,673.124926758,,
14.403,672.653979492,,
14.404,637.356481934,,
14.405,575.6859375,,
14.406,503.183605957,,
14.407,437.769030762,,
14.408,395.407324219,,
14.409,386.459326172,,
14.41,413.750720215,,
14.411,470.240844727,,
14.412,540.859387207,,
14.413,610.512487793,,
14.414,659.93840332,,
14.415,677.834399414,,
14.416,659.467456055,,
14.417,609.099645996,,
14.418,540.388439941,,
14.419,468.82800293,,
14.42,412.808825684,,
14.421,386.459326172,,
14.422,395.878271484,,
14.423,438.710925293,,
14.424,505.06739502,,
14.425,577.098779297,,
14.426,637.803881836,,
14.427,672.653979492,,
14.428,672.183032227,,
14.429,637.803881836,,
14.43,576.156884766,,
14.431,503.183605957,,
14.432,437.769030762,,
14.433,395.407324219,,
14.434,386.459326172,,
14.435,413.750720215,,
14.436,470.240844727,,
14.437,541.306787109,,
14.438,610.041540527,,
14.439,659.93840332,,
14.44,677.834399414,,
14.441,658.996508789,,
14.442,609.570593262,,
14.443,540.388439941,,
14.444,468.82800293,,
14.445,412.808825684,,
14.446,386.459326172,,
14.447,395.878271484,,
14.448,438.710925293,,
14.449,504.596447754,,
14.45,577.098779297,,
14.451,638.274829102,,
14.452,673.124926758,,
14.453,672.653979492,,
14.454,637.356481934,,
14.455,575.6859375,,
14.456,503.654553223,,
14.457,438.239978027,,
14.458,395.407324219,,
14.459,386.459326172,,
14.46,413.750720215,,
14.461,469.769897461,,
14.462,541.306787109,,
14.463,610.041540527,,
14.464,659.93840332,,
14.465,677.834399414,,
14.466,659.467456055,,
14.467,609.099645996,,
14.468,540.388439941,,
14.469,468.82800293,,
14.47,412.808825684,,
14.471,386.459326172,,
14.472,395.878271484,,
14.473,439.181872559,,
14.474,504.596447754,,
14.475,577.098779297,,
14.476,638.274829102,,
14.477,672.653979492,,
14.478,672.653979492,,
14.479,637.356481934,,
14.48,576.156884766,,
14.481,503.183605957,,
14.482,437.769030762,,
14.483,395.407324219,,
14.484,386.459326172,,
14.485,414.22166748,,
14.486,470.240844727,,
14.487,541.777734375,,
14.488,610.512487793,,
14.489,659.93840332,,
14.49,677.363452148,,
14.491,658.996508789,,
14.492,608.62869873,,
14.493,539.44654541,,
14.494,468.357055664,,
14.495,413.279772949,,
14.496,386.459326172,,
14.497,396.34921875,,
14.498,439.181872559,,
14.499,505.538342285,,
14.5,578.040673828,,
14.501,638.745776367,,
14.502,672.653979492,,
14.503,672.183032227,,
14.504,636.885534668,,
14.505,575.214990234,,
14.506,502.712658691,,
14.507,437.769030762,,
14.508,395.407324219,,
14.509,386.930273437,,
14.51,414.22166748,,
14.511,470.711791992,,
14.512,542.248681641,,
14.513,610.983435059,,
14.514,659.93840332,,
14.515,677.363452148,,
14.516,658.525561523,,
14.517,608.157751465,,
14.518,539.44654541,,
14.519,468.357055664,,
14.52,412.808825684,,
14.521,386.930273437,,
14.522,396.34921875,,
14.523,439.652819824,,
14.524,505.538342285,,
14.525,578.040673828,,
14.526,638.745776367,,
14.527,673.595874023,,
14.528,672.183032227,,
14.529,636.885534668,,
14.53,575.214990234,,
14.531,503.183605957,,
14.532,437.769030762,,
14.533,395.407324219,,
14.534,386.930273437,,
14.535,414.22166748,,
14.536,470.711791992,,
14.537,542.248681641,,
14.538,610.512487793,,
14.539,659.93840332,,
14.54,677.363452148,,
14.541,658.996508789,,
14.542,608.62869873,,
14.543,539.44654541,,
14.544,468.357055664,,
14.545,412.808825684,,
14.546,386.459326172,,
14.547,395.878271484,,
14.548,439.181872559,,
14.549,505.06739502,,
14.55,577.098779297,,
14.551,638.274829102,,
14.552,672.653979492,,
14.553,672.653979492,,
14.554,637.356481934,,
14.555,576.156884766,,
14.556,503.654553223,,
14.557,438.239978027,,
14.558,395.407324219,,
14.559,386.459326172,,
14.56,413.750720215,,
14.561,469.769897461,,
14.562,541.306787109,,
14.563,610.041540527,,
14.564,659.93840332,,
14.565,677.834399414,,
14.566,659.467456055,,
14.567,609.099645996,,
14.568,540.388439941,,
14.569,468.82800293,,
14.57,413.279772949,,
14.571,386.459326172,,
14.572,395.407324219,,
14.573,438.710925293,,
14.574,504.596447754,,
14.575,577.098779297,,
14.576,637.803881836,,
14.577,672.653979492,,
14.578,672.653979492,,
14.579,637.356481934,,
14.58,576.156884766,,
14.581,503.654553223,,
14.582,438.239978027,,
14.583,395.407324219,,
14.584,386.459326172,,
14.585,413.750720215,,
14.586,470.240844727,,
14.587,540.859387207,,
14.588,610.041540527,,
14.589,659.93840332,,
14.59,677.834399414,,
14.591,658.996508789,,
14.592,609.099645996,,
14.593,539.917492676,,
14.594,468.82800293,,
14.595,413.279772949,,
14.596,386.459326172,,
14.597,395.407324219,,
14.598,438.710925293,,
14.599,504.596447754,,
14.6,577.098779297,,
14.601,638.274829102,,
14.602,673.124926758,,
14.603,672.653979492,,
14.604,637.803881836,,
14.605,576.156884766,,
14.606,503.654553223,,
14.607,437.769030762,,
14.608,395.407324219,,
14.609,386.459326172,,
14.61,413.750720215,,
14.611,469.769897461,,
14.612,541.306787109,,
14.613,610.512487793,,
14.614,659.93840332,,
14.615,677.834399414,,
14.616,659.467456055,,
14.617,609.570593262,,
14.618,539.917492676,,
14.619,468.82800293,,
14.62,413.279772949,,
14.621,386.459326172,,
14.622,395.878271484,,
14.623,438.710925293,,
14.624,504.596447754,,
14.625,577.098779297,,
14.626,638.274829102,,
14.627,672.653979492,,
14.628,672.653979492,,
14.629,637.803881836,,
14.63,575.6859375,,
14.631,503.654553223,,
14.632,438.239978027,,
14.633,395.407324219,,
14.634,386.459326172,,
14.635,414.22166748,,
14.636,470.240844727,,
14.637,541.777734375,,
14.638,610.512487793,,
14.639,659.467456055,,
14.64,677.363452148,,
14.641,658.996508789,,
14.642,608.62869873,,
14.643,539.44654541,,
14.644,468.357055664,,
14.645,412.808825684,,
14.646,386.930273437,,
14.647,396.34921875,,
14.648,439.652819824,,
14.649,505.06739502,,
14.65,577.569726563,,
14.651,638.274829102,,
14.652,672.653979492,,
14.653,672.183032227,,
14.654,636.885534668,,
14.655,574.744042969,,
14.656,503.183605957,,
14.657,437.769030762,,
14.658,395.407324219,,
14.659,386.930273437,,
14.66,414.22166748,,
14.661,470.711791992,,
14.662,542.248681641,,
14.663,610.512487793,,
14.664,659.93840332,,
14.665,677.363452148,,
14.666,658.525561523,,
14.667,608.157751465,,
14.668,538.975598145,,
14.669,468.357055664,,
14.67,412.808825684,,
14.671,386.459326172,,
14.672,396.34921875,,
14.673,440.12376709,,
14.674,505.538342285,,
14.675,578.040673828,,
14.676,638.274829102,,
14.677,672.653979492,,
14.678,672.183032227,,
14.679,636.885534668,,
14.68,575.214990234,,
14.681,503.183605957,,
14.682,437.769030762,,
14.683,395.407324219,,
14.684,386.930273437,,
14.685,414.22166748,,
14.686,470.240844727,,
14.687,541.306787109,,
14.688,610.512487793,,
14.689,659.467456055,,
14.69,677.834399414,,
14.691,658.996508789,,
14.692,609.099645996,,
14.693,539.917492676,,
14.694,468.82800293,,
14.695,413.279772949,,
14.696,386.459326172,,
14.697,395.878271484,,
14.698,438.710925293,,
14.699,504.596447754,,
14.7,576.627832031,,
14.701,637.803881836,,
14.702,672.653979492,,
14.703,672.653979492,,
14.704,637.803881836,,
14.705,576.627832031,,
14.706,503.654553223,,
14.707,438.710925293,,
14.708,395.407324219,,
14.709,386.459326172,,
14.71,413.279772949,,
14.711,469.298950195,,
14.712,540.859387207,,
14.713,610.041540527,,
14.714,659.467456055,,
14.715,677.834399414,,
14.716,659.467456055,,
14.717,609.570593262,,
14.718,540.859387207,,
14.719,469.298950195,,
14.72,412.808825684,,
14.721,386.459326172,,
14.722,395.407324219,,
14.723,438.710925293,,
14.724,504.596447754,,
14.725,576.627832031,,
14.726,637.803881836,,
14.727,672.653979492,,
14.728,672.653979492,,
14.729,637.803881836,,
14.73,576.627832031,,
14.731,504.125500488,,
14.732,438.239978027,,
14.733,395.407324219,,
14.734,386.459326172,,
14.735,413.279772949,,
14.736,469.769897461,,
14.737,540.859387207,,
14.738,609.570593262,,
14.739,659.467456055,,
14.74,677.363452148,,
14.741,659.467456055,,
14.742,609.570593262,,
14.743,540.859387207,,
14.744,469.298950195,,
14.745,413.279772949,,
14.746,386.459326172,,
14.747,395.407324219,,
14.748,438.710925293,,
14.749,504.125500488,,
14.75,576.627832031,,
14.751,638.274829102,,
14.752,673.124926758,,
14.753,672.653979492,,
14.754,637.803881836,,
14.755,576.156884766,,
14.756,504.125500488,,
14.757,438.710925293,,
14.758,395.407324219,,
14.759,386.459326172,,
14.76,413.279772949,,
14.761,469.769897461,,
14.762,540.859387207,,
14.763,609.570593262,,
14.764,659.467456055,,
14.765,677.834399414,,
14.766,658.996508789,,
14.767,609.099645996,,
14.768,540.388439941,,
14.769,468.82800293,,
14.77,413.279772949,,
14.771,386.459326172,,
14.772,395.407324219,,
14.773,438.710925293,,
14.774,504.596447754,,
14.775,577.098779297,,
14.776,637.803881836,,
14.777,672.653979492,,
14.778,672.653979492,,
14.779,637.803881836,,
14.78,576.156884766,,
14.781,503.654553223,,
14.782,437.769030762,,
14.783,395.407324219,,
14.784,386.930273437,,
14.785,414.22166748,,
14.786,470.240844727,,
14.787,541.306787109,,
14.788,610.512487793,,
14.789,659.467456055,,
14.79,677.363452148,,
14.791,658.996508789,,
14.792,608.62869873,,
14.793,539.44654541,,
14.794,468.357055664,,
14.795,412.808825684,,
14.796,386.930273437,,
14.797,396.34921875,,
14.798,439.181872559,,
14.799,505.538342285,,
14.8,577.569726563,,
14.801,638.745776367,,
14.802,672.653979492,,
14.803,672.653979492,,
14.804,636.885534668,,
14.805,575.214990234,,
14.806,502.712658691,,
14.807,437.769030762,,
14.808,395.407324219,,
14.809,386.930273437,,
14.81,414.692614746,,
14.811,470.711791992,,
14.812,542.248681641,,
14.813,610.983435059,,
14.814,659.93840332,,
14.815,677.363452148,,
14.816,658.054614258,,
14.817,608.157751465,,
14.818,538.975598145,,
14.819,468.357055664,,
14.82,413.279772949,,
